game_date,away_team,home_team,away_pitcher,home_pitcher
2024-08-24,COL,NYY,Bradley Blalock,Will Warren
2024-08-24,LAA,TOR,Carson Fulmer,Bowden Francis
2024-08-24,HOU,BAL,Framber Valdez,Albert Suárez
2024-08-24,MIL,OAK,Colin Rea,Joe Boyle
2024-08-24,SF,SEA,Blake Snell,George Kirby
2024-08-24,CHC,MIA,Shota Imanaga,Valente Bellozo
2024-08-24,ARI,BOS,Zac Gallen,Kutter Crawford
2024-08-24,CIN,PIT,Julian Aguiar,Jake Woodford
2024-08-24,STL,MIN,Sonny Gray,Pablo López
2024-08-24,PHI,KC,Ranger Suárez,Brady Singer
2024-08-24,TEX,CLE,Jon Gray,Ben Lively
2024-08-24,DET,CWS,Tarik Skubal,Ky Bush
2024-08-24,WSH,ATL,Jake Irvin,Charlie Morton
2024-08-24,NYM,SD,David Peterson,Michael King
2024-08-24,TB,LAD,Taj Bradley,Clayton Kershaw
