pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2024-09-04,91.3,-3.61,4.72,"Scott, Tayler",663886,605463,,called_strike,,,,,12,Tyler Stephenson singles on a ground ball to center fielder Chas McCormick. Jonathan India scores. Elly De La Cruz scores.,R,R,R,CIN,HOU,S,,,0,0,2024,-1.35,1.11,0.91,3.19,663697,,682829,2,1,Bot,,,,,,,14.08006663098138,-132.17600507963326,-0.2856301518781028,-18.870650359338704,29.20753805920567,-19.372643132651717,3.33,1.5,,,,90.0,2206,5.9,746666,605170,701305,514888,608324,665161,670541,676801,592325,54.61,,,,,,,,15,1,4-Seam Fastball,7,0,7,0,0,7,7,0,Standard,Standard,244,0.0,-0.046,,,,0.046,,7,7,0.965,0.965,32,27,32,28,1,1,3,2,7,1,1.66,1.35,1.35,11.0,,,,,
FF,2024-09-04,93.7,-1.9,5.05,"Arrighetti, Spencer",682829,681293,single,hit_into_play,,,,,1,"Elly De La Cruz singles on a ground ball to right fielder Ben Gamel, deflected by first baseman Zach Dezenzo. Santiago Espinal scores. Amed Rosario scores. Jonathan India to 3rd.",R,L,R,CIN,HOU,X,3,ground_ball,0,0,2024,-0.83,1.19,-0.4,3.03,669289,642708,663697,2,1,Bot,174.62,145.87,,,,,5.777177646308184,-136.18324504033734,-2.038882557884818,-11.632452495880663,33.92249045898433,-17.207081416956427,3.58,1.72,5,82.1,-31,94.4,2349,7.1,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.43,0.057,0.08,0.9,1,1,0,2,14,1,4-Seam Fastball,5,0,5,0,0,7,7,0,Standard,Standard,228,0.045,0.522,78.7,7.9,0.058,-0.522,88.0,5,5,0.92,0.92,24,22,24,22,2,1,7,2,6,1,1.44,0.83,-0.83,21.2,15.743011941819258,-2.5338802069454656,28.877847413183392,44.30817150790947,39.57621453608472
ST,2024-09-04,76.9,-1.87,4.87,"Arrighetti, Spencer",663697,681293,walk,ball,,,,,11,Jonathan India walks.,R,R,R,CIN,HOU,B,,,3,1,2024,1.48,0.6,-0.06,5.07,669289,642708,,2,1,Bot,,,,,,,1.152910735872151,-111.63257452146104,6.557459695032318,11.94943998207453,23.979764498605014,-28.91599432214672,3.24,1.46,,,,77.0,2613,6.9,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.59,,0.689131,0.7,1,0,0,,13,5,Sweeper,5,0,5,0,0,5,5,0,Infield shade,Standard,80,0.004,0.078,,,,-0.078,,5,5,0.916,0.916,24,27,24,28,2,1,7,2,6,1,3.34,-1.48,-1.48,18.9,,,,,
FF,2024-09-04,93.9,-1.58,5.16,"Arrighetti, Spencer",663697,681293,,ball,,,,,11,Jonathan India walks.,R,R,R,CIN,HOU,B,,,2,1,2024,-1.06,1.36,-1.16,3.23,669289,642708,,2,1,Bot,,,,,,,3.4738087709715626,-136.57845512414403,-2.220225339001079,-13.93638121033846,35.27897162453193,-15.036953353082913,3.38,1.48,,,,94.4,2183,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.52,,,,,,,,13,4,4-Seam Fastball,5,0,5,0,0,5,5,0,Infield shade,Standard,228,0.0,0.047,,,,-0.047,,5,5,0.916,0.916,24,27,24,28,2,1,7,2,6,1,1.26,1.06,1.06,22.8,,,,,
CU,2024-09-04,78.5,-1.88,5.05,"Arrighetti, Spencer",663697,681293,,ball,,,,,14,Jonathan India walks.,R,R,R,CIN,HOU,B,,,1,1,2024,1.63,-0.86,0.24,0.64,669289,642708,,2,1,Bot,,,,,,,1.570425800850474,-114.15913128488025,-0.9420155642990632,13.658935122940102,25.587372546912324,-39.60174607411557,3.32,1.51,,,,78.5,2982,6.8,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.66,,,,,,,,13,3,Curveball,5,0,5,0,0,5,5,0,Infield shade,Standard,64,0.0,0.016,,,,-0.016,,5,5,0.916,0.916,24,27,24,28,2,1,7,2,6,1,4.63,-1.63,-1.63,21.3,,,,,
ST,2024-09-04,79.9,-1.75,4.98,"Arrighetti, Spencer",663697,681293,,ball,,,,,14,Jonathan India walks.,R,R,R,CIN,HOU,B,,,0,1,2024,1.32,-0.12,1.32,1.87,669289,642708,,2,1,Bot,,,,,,,4.327419987734503,-116.2697997901166,0.1988200484483944,10.836780725599718,25.39184593999084,-33.50590844090213,3.41,1.54,,,,80.1,2838,6.8,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.73,,,,,,,,13,2,Sweeper,5,0,5,0,0,5,5,0,Standard,Standard,71,0.0,0.037,,,,-0.037,,5,5,0.916,0.916,24,27,24,28,2,1,7,2,6,1,3.73,-1.32,-1.32,16.4,,,,,
CU,2024-09-04,79.5,-1.77,5.11,"Arrighetti, Spencer",663697,681293,,called_strike,,,,,14,Jonathan India walks.,R,R,R,CIN,HOU,S,,,0,0,2024,1.52,-0.49,0.83,2.0,669289,642708,,2,1,Bot,,,,,,,2.857199452047923,-115.64310275831492,0.953101196752142,12.981663188226484,23.73747089195244,-36.97628529589483,3.29,1.48,,,,79.9,2942,6.8,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.67,,,,,,,,13,1,Curveball,5,0,5,0,0,5,5,0,Infield shade,Standard,65,0.0,-0.046,,,,0.046,,5,5,0.916,0.916,24,27,24,28,2,1,7,2,6,1,4.13,-1.52,-1.52,22.0,,,,,
ST,2024-09-04,80.4,-1.98,4.96,"Arrighetti, Spencer",642708,681293,field_error,hit_into_play,,,,,6,Amed Rosario reaches on a fielding error by shortstop Jeremy Peña. Ty France scores. Jake Fraley scores. Santiago Espinal to 3rd. Amed Rosario to 2nd.,R,R,R,CIN,HOU,X,6,ground_ball,0,2,2024,1.21,0.05,0.7,2.67,664034,641584,669289,2,1,Bot,123.08,124.64,,,,,3.668349260182661,-116.91498041172532,1.6509960387178602,10.119815686511863,25.90985159917079,-32.312054505832734,3.33,1.58,122,98.9,4,80.5,2774,6.8,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.72,0.509,0.468,0.9,1,0,0,4,12,3,Sweeper,3,0,3,0,0,5,5,0,Standard,Standard,72,0.091,0.589,72.4,7.2,0.572,-0.589,98.9,3,3,0.825,0.825,24,28,24,29,1,0,7,2,6,1,3.53,-1.21,-1.21,18.7,5.16031708848876,1.523930086939262,20.58994113824505,42.48197746847256,35.0062835158901
FF,2024-09-04,94.5,-1.76,5.08,"Arrighetti, Spencer",642708,681293,,foul,,,,,6,Amed Rosario reaches on a fielding error by shortstop Jeremy Peña. Ty France scores. Jake Fraley scores. Santiago Espinal to 3rd. Amed Rosario to 2nd.,R,R,R,CIN,HOU,S,,,0,1,2024,-1.26,1.34,0.6,2.31,664034,641584,669289,2,1,Bot,,,,,,,9.064833858436264,-137.23583583101873,-4.4945816880960106,-17.999670159109176,34.32874762156949,-14.50488429233528,3.33,1.58,204,73.8,51,95.1,2437,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.47,,,,,,,,12,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,229,0.0,-0.042,69.7,7.3,,0.042,88.0,3,3,0.825,0.825,24,28,24,29,1,0,7,2,6,1,1.25,1.26,1.26,21.7,1.68118293064085,9.698761898689122,30.451688898443894,43.43894134667836,19.308048564955307
FF,2024-09-04,94.8,-1.78,5.06,"Arrighetti, Spencer",642708,681293,,called_strike,,,,,8,Amed Rosario reaches on a fielding error by shortstop Jeremy Peña. Ty France scores. Jake Fraley scores. Santiago Espinal to 3rd. Amed Rosario to 2nd.,R,R,R,CIN,HOU,S,,,0,0,2024,-1.11,1.17,0.16,2.37,664034,641584,669289,2,1,Bot,,,,,,,7.668315223738752,-137.81108271262428,-3.969981315741164,-15.937307584506852,34.06189038898508,-16.589543837743676,3.7,1.82,,,,95.5,2305,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.49,,,,,,,,12,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,228,0.0,-0.044,,,,0.044,,3,3,0.825,0.825,24,28,24,29,1,0,7,2,6,1,1.39,1.11,1.11,24.0,,,,,
FF,2024-09-04,93.7,-1.82,5.11,"Arrighetti, Spencer",669289,681293,walk,ball,,,,,11,Santiago Espinal walks.,R,R,R,CIN,HOU,B,,,3,2,2024,-0.73,0.97,-1.26,4.64,664034,641584,,2,1,Bot,,,,,,,3.095660666330368,-136.41589640420736,2.44366020968744,-9.834216943674134,32.528813304591274,-20.989354916018225,3.33,1.6,,,,94.5,2250,6.9,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.61,,0.689131,0.7,1,0,0,,11,7,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,216,0.007,0.139,,,,-0.139,,3,3,0.818,0.818,24,29,24,30,1,0,7,2,6,1,1.64,0.73,0.73,22.1,,,,,
ST,2024-09-04,79.2,-2.01,4.98,"Arrighetti, Spencer",669289,681293,,foul,,,,,5,Santiago Espinal walks.,R,R,R,CIN,HOU,S,,,3,2,2024,1.55,0.0,-0.13,2.12,664034,641584,,2,1,Bot,,,,,,,1.220945265653282,-115.2316294038185,0.6500904581633533,13.35087725889737,24.83150224915798,-32.564828044192176,3.24,1.49,81,62.0,81,79.4,2895,6.8,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.7,,,,,,,,11,6,Sweeper,3,0,3,0,0,3,3,0,Standard,Standard,64,0.0,0.0,67.9,7.8,,0.0,88.0,3,3,0.818,0.818,24,29,24,30,1,0,7,2,6,1,3.68,-1.55,-1.55,19.0,27.656274187907293,-25.0238671194678,34.77919042358871,31.49324776953725,47.387094929101714
CU,2024-09-04,79.7,-1.85,5.05,"Arrighetti, Spencer",669289,681293,,ball,,,,,14,Santiago Espinal walks.,R,R,R,CIN,HOU,B,,,2,2,2024,1.35,-0.34,1.36,2.34,664034,641584,,2,1,Bot,,,,,,,4.566767502877864,-115.9532430725312,1.5242069952033486,11.2109744196222,23.530454041111287,-35.78038123723931,3.3,1.53,,,,80.3,2854,6.9,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.59,,,,,,,,11,5,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,69,0.0,0.046,,,,-0.046,,3,3,0.818,0.818,24,29,24,30,1,0,7,2,6,1,3.96,-1.35,-1.35,21.6,,,,,
CU,2024-09-04,78.7,-1.98,5.07,"Arrighetti, Spencer",669289,681293,,called_strike,,,,,4,Santiago Espinal walks.,R,R,R,CIN,HOU,S,,,2,1,2024,1.55,-0.54,-0.53,2.37,664034,641584,,2,1,Bot,,,,,,,0.2660044911828277,-114.56724465377113,2.087995330698986,13.493172711970754,23.82970456798436,-37.59789884617022,3.26,1.52,,,,79.0,2808,6.7,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.75,,,,,,,,11,4,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,64,0.0,-0.06,,,,0.06,,3,3,0.818,0.818,24,29,24,30,1,0,7,2,6,1,4.26,-1.55,-1.55,23.2,,,,,
FC,2024-09-04,90.1,-1.89,4.91,"Arrighetti, Spencer",669289,681293,,foul,,,,,6,Santiago Espinal walks.,R,R,R,CIN,HOU,S,,,2,0,2024,0.09,1.02,0.53,2.35,664034,641584,,2,1,Bot,,,,,,,5.894976808685738,-131.10393826512495,-2.581951938670617,-0.2075030243377912,27.848248928499064,-20.109306316636047,3.24,1.49,190,68.1,42,91.2,2401,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.52,,,,,,,,11,3,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,194,0.0,-0.028,66.5,8.1,,0.028,88.0,3,3,0.818,0.818,24,29,24,30,1,0,7,2,6,1,1.79,-0.09,-0.09,22.1,16.079558708759734,-21.69709382922577,34.380822203152846,40.66348018298477,43.71428397672992
FF,2024-09-04,94.5,-1.8,5.1,"Arrighetti, Spencer",669289,681293,,ball,,,,,11,Santiago Espinal walks.,R,R,R,CIN,HOU,B,,,1,0,2024,-1.07,1.4,-0.91,3.66,664034,641584,,2,1,Bot,,,,,,,4.744171966064015,-137.55627980043877,-1.131977167822502,-14.586796371808814,33.246754048572,-14.53685033541169,3.29,1.53,,,,95.3,2334,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.54,,,,,,,,11,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,226,0.0,0.014,,,,-0.014,,3,3,0.818,0.818,24,29,24,30,1,0,7,2,6,1,1.17,1.07,1.07,21.2,,,,,
CU,2024-09-04,78.5,-2.04,5.13,"Arrighetti, Spencer",669289,681293,,ball,,,,,1,Santiago Espinal walks.,R,R,R,CIN,HOU,B,,,0,0,2024,1.37,-0.67,-0.7,3.06,,664034,641584,2,1,Bot,,,,,,,0.3566693385257135,-114.23087364442462,3.718190187243156,11.85847827521017,22.66270740651513,-38.98487850405231,3.32,1.48,,,,79.1,2878,6.9,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.64,,,,,,,,11,1,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,63,0.007,0.026,,,,-0.026,,3,3,0.811,0.811,24,29,24,30,1,0,7,2,6,1,4.39,-1.37,-1.37,22.6,,,,,
FC,2024-09-04,89.8,-1.96,4.95,"Arrighetti, Spencer",641584,681293,walk,ball,,,,,14,Jake Fraley walks. Ty France to 2nd.,R,L,R,CIN,HOU,B,,,3,1,2024,-0.13,0.9,1.59,2.17,,,664034,2,1,Bot,,,,,,,9.167037597433756,-130.5281568478769,-2.8385067499033125,-3.2861660081728155,26.00126731994541,-21.50799730258,3.42,1.61,,,,91.0,2370,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.54,,0.689131,0.7,1,0,0,,10,5,Cutter,3,0,3,0,0,3,3,0,Infield shade,Standard,203,0.011,0.152,,,,-0.152,,3,3,0.8,0.8,24,29,24,29,1,0,7,2,6,1,1.92,0.13,-0.13,19.6,,,,,
FF,2024-09-04,92.2,-1.9,4.99,"Arrighetti, Spencer",641584,681293,,called_strike,,,,,1,Jake Fraley walks. Ty France to 2nd.,R,L,R,CIN,HOU,S,,,3,0,2024,-1.22,1.07,-0.35,3.23,,,664034,2,1,Bot,,,,,,,6.692957514312017,-134.04443881543142,-0.9048765282035868,-16.203093781045904,31.054124055291386,-19.404836651612676,3.32,1.51,,,,93.1,2273,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.47,,,,,,,,10,4,4-Seam Fastball,3,0,3,0,0,3,3,0,Infield shade,Standard,224,0.0,-0.046,,,,0.046,,3,3,0.8,0.8,24,29,24,29,1,0,7,2,6,1,1.64,1.22,-1.22,22.5,,,,,
FC,2024-09-04,91.5,-2.06,4.87,"Arrighetti, Spencer",641584,681293,,ball,,,,,14,Jake Fraley walks. Ty France to 2nd.,R,L,R,CIN,HOU,B,,,2,0,2024,-0.33,1.08,1.16,1.9,,,664034,2,1,Bot,,,,,,,8.94882969116844,-133.03941195391548,-3.9957949002134088,-5.841627909207737,27.664595974606105,-18.70643353452348,3.46,1.68,,,,92.7,2470,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.5,,,,,,,,10,3,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,213,0.0,0.076,,,,-0.076,,3,3,0.8,0.8,24,29,24,29,1,0,7,2,6,1,1.64,0.33,-0.33,18.3,,,,,
CH,2024-09-04,86.1,-1.94,4.96,"Arrighetti, Spencer",641584,681293,,ball,,,,,11,Jake Fraley walks. Ty France to 2nd.,R,L,R,CIN,HOU,B,,,1,0,2024,-1.39,0.17,-0.81,3.32,,,664034,2,1,Bot,,,,,,,5.604120516204662,-125.16029059476634,2.0976419016990797,-15.763894039752351,26.18668849721153,-31.104826030656795,3.18,1.45,,,,87.0,2115,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.49,,,,,,,,10,2,Changeup,3,0,3,0,0,3,3,0,Infield shade,Standard,251,0.0,0.05,,,,-0.05,,3,3,0.8,0.8,24,29,24,29,1,0,7,2,6,1,2.92,1.39,-1.39,19.8,,,,,
CU,2024-09-04,77.0,-2.02,5.13,"Arrighetti, Spencer",641584,681293,,ball,,,,,11,Jake Fraley walks. Ty France to 2nd.,R,L,R,CIN,HOU,B,,,0,0,2024,1.66,-0.84,-1.82,2.63,,,664034,2,1,Bot,,,,,,,-2.600173068131863,-111.81581636922326,3.402139665952788,14.291883743980057,24.374837730856598,-40.14130853993847,3.44,1.58,,,,76.6,2873,6.6,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.89,,,,,,,,10,1,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,55,0.0,0.034,,,,-0.034,,3,3,0.8,0.8,24,29,24,29,1,0,7,2,6,1,4.77,-1.66,1.66,22.7,,,,,
CH,2024-09-04,83.8,-1.82,4.92,"Arrighetti, Spencer",664034,681293,single,hit_into_play,,,,,8,Ty France singles on a ground ball to left fielder Yordan Alvarez. TJ Friedl scores.,R,R,R,CIN,HOU,X,7,ground_ball,1,2,2024,-1.51,-0.34,0.11,1.34,,670770,,2,1,Bot,80.63,124.04,,,,,7.546840780316129,-121.81682254308896,-1.1648034719114624,-16.547171080694977,24.09257989909479,-35.55558311550921,3.13,1.38,75,98.4,3,84.9,1750,7.1,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.41,0.506,0.472,0.9,1,1,0,4,9,4,Changeup,2,0,2,0,0,3,3,0,Standard,Standard,257,0.07,0.76,70.0,8.1,0.567,-0.76,98.4,2,2,0.73,0.73,24,29,24,30,1,0,7,2,6,1,3.6,1.51,1.51,20.8,11.68865095338968,0.1698685266129571,44.84753331683576,34.71410649646524,34.07703490446342
FF,2024-09-04,95.0,-1.78,5.15,"Arrighetti, Spencer",664034,681293,,foul,,,,,12,Ty France singles on a ground ball to left fielder Yordan Alvarez. TJ Friedl scores.,R,R,R,CIN,HOU,S,,,1,1,2024,-1.33,1.17,0.16,3.26,,670770,,2,1,Bot,,,,,,,8.143455752223266,-138.0165988264434,-1.849380284755819,-18.82981345093296,35.118905565571715,-17.099500709079898,3.13,1.38,236,78.2,41,95.5,2194,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.5,,,,,,,,9,3,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,225,0.0,-0.06,64.4,6.3,,0.06,88.0,2,2,0.73,0.73,24,29,24,30,1,0,7,2,6,1,1.39,1.33,1.33,20.3,-0.9785111391129632,33.017377346255586,30.10316611754664,35.786874186482,16.06711491352921
CU,2024-09-04,78.8,-2.06,5.02,"Arrighetti, Spencer",664034,681293,,foul,,,,,9,Ty France singles on a ground ball to left fielder Yordan Alvarez. TJ Friedl scores.,R,R,R,CIN,HOU,S,,,1,0,2024,1.51,-0.78,0.35,1.56,,670770,,2,1,Bot,,,,,,,2.441607481530265,-114.63427833568248,0.8908233719512548,12.636024740128876,24.751676254541746,-39.38033175945556,3.13,1.38,3,48.1,-29,79.1,2883,6.9,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.61,,,,,,,,9,2,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,58,0.0,-0.043,74.2,8.5,,0.043,88.0,2,2,0.73,0.73,24,29,24,30,1,0,7,2,6,1,4.5,-1.51,-1.51,21.9,31.20201470360322,-13.190230176738751,38.1795334797768,37.23033343406249,44.14324482343456
FC,2024-09-04,90.7,-1.92,5.07,"Arrighetti, Spencer",664034,681293,,ball,,,,,12,Ty France singles on a ground ball to left fielder Yordan Alvarez. TJ Friedl scores.,R,R,R,CIN,HOU,B,,,0,0,2024,0.0,0.95,0.19,3.8,,670770,,2,1,Bot,,,,,,,5.36211763086446,-132.0722924074748,0.7045257719979952,-1.155038314781059,27.01579010850861,-21.397380138801843,3.25,1.45,,,,92.0,2339,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.54,,,,,,,,9,1,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,191,0.0,0.014,,,,-0.014,,2,2,0.73,0.73,24,29,24,30,1,0,7,2,6,1,1.81,0.0,0.0,21.2,,,,,
FF,2024-09-04,94.6,-1.62,5.16,"Arrighetti, Spencer",668715,681293,field_out,hit_into_play,,,,,5,Spencer Steer lines out to left fielder Yordan Alvarez.,R,R,R,CIN,HOU,X,7,line_drive,0,1,2024,-1.13,1.34,-0.07,2.1,,670770,,1,1,Bot,74.64,84.51,,,,,6.637376070601388,-137.58947098937966,-5.354124455427428,-15.778949409171313,31.504666758527257,-14.18290085787892,3.2,1.47,311,97.6,16,95.9,2294,7.1,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.39,0.623,0.651,0.0,1,0,0,4,8,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,223,-0.023,-0.226,72.5,7.5,0.891,0.226,97.6,2,2,0.753,0.753,24,26,24,27,1,0,7,2,6,1,1.22,1.13,1.13,25.5,5.929615065397937,-7.640567685351657,32.11349706226858,33.09049114133957,31.307838944796725
FC,2024-09-04,90.9,-1.96,5.09,"Arrighetti, Spencer",668715,681293,,called_strike,,,,,6,Spencer Steer lines out to left fielder Yordan Alvarez.,R,R,R,CIN,HOU,S,,,0,0,2024,-0.25,0.78,0.69,2.57,,670770,,1,1,Bot,,,,,,,7.278909749766906,-132.2559598093574,-2.1240729523809323,-4.483466276597264,27.04272129287419,-22.718577801537972,3.38,1.64,,,,92.1,2462,6.9,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.55,,,,,,,,8,1,Cutter,2,0,2,0,0,2,2,0,Infield shade,Standard,200,0.0,-0.036,,,,0.036,,2,2,0.753,0.753,24,26,24,27,1,0,7,2,6,1,1.97,0.25,0.25,19.6,,,,,
FF,2024-09-04,95.6,-1.95,5.12,"Arrighetti, Spencer",670770,681293,double,hit_into_play,,,,,11,TJ Friedl doubles (5) on a line drive to center fielder Chas McCormick. Elly De La Cruz scores.,R,L,R,CIN,HOU,X,8,line_drive,0,2,2024,-1.2,1.08,-0.88,2.26,682829,,,1,1,Bot,98.54,59.13,,,,,5.601786298139569,-139.0977693726534,-4.35605656533329,-16.878756858484003,33.449093056205825,-17.40585299396035,3.03,1.44,292,91.9,17,96.5,2205,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.54,0.686,0.661,1.25,1,1,1,4,7,3,4-Seam Fastball,1,0,1,0,0,2,2,0,Strategic,Standard,230,0.06,0.72,66.8,6.6,0.836,-0.72,91.9,1,1,0.693,0.693,24,28,24,29,1,0,7,2,6,1,1.43,1.2,-1.2,22.2,13.904244129853526,13.24732298416946,27.702131111683148,45.5316180811285,32.97009919308741
FF,2024-09-04,94.2,-1.99,5.03,"Arrighetti, Spencer",670770,681293,,foul,,,,,13,TJ Friedl doubles (5) on a line drive to center fielder Chas McCormick. Elly De La Cruz scores.,R,L,R,CIN,HOU,S,,,0,1,2024,-1.34,1.22,-0.93,2.23,682829,,,1,1,Bot,,,,,,,5.80906396605217,-137.02779359493584,-4.262249694029141,-18.14796821009326,32.98049531430674,-16.07959300452336,3.03,1.44,165,72.7,28,94.9,2314,6.9,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.61,,,,,,,,7,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Strategic,Standard,231,0.0,-0.1,71.0,6.6,,0.1,88.0,1,1,0.693,0.693,24,28,24,29,1,0,7,2,6,1,1.37,1.34,-1.34,20.3,8.402229612614232,4.42294930395682,32.41491609858193,45.778157088556185,34.029739118816686
FF,2024-09-04,94.2,-1.97,5.03,"Arrighetti, Spencer",670770,681293,,called_strike,,,,,7,TJ Friedl doubles (5) on a line drive to center fielder Chas McCormick. Elly De La Cruz scores.,R,L,R,CIN,HOU,S,,,0,0,2024,-1.27,1.27,-0.47,1.78,682829,,,1,1,Bot,,,,,,,6.813972612481596,-136.94027407689342,-5.581708079491841,-17.497379228776605,32.72406932406305,-15.148652005730597,3.06,1.62,,,,95.0,2314,7.0,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.49,,,,,,,,7,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Strategic,Standard,232,0.0,-0.049,,,,0.049,,1,1,0.693,0.693,24,28,24,29,1,0,7,2,6,1,1.32,1.27,-1.27,22.6,,,,,
ST,2024-09-04,78.5,-2.31,4.96,"Arrighetti, Spencer",663886,681293,field_out,hit_into_play,,,,,9,"Tyler Stephenson grounds out, shortstop Jeremy Peña to first baseman Zach Dezenzo. Elly De La Cruz to 3rd.",R,R,R,CIN,HOU,X,6,ground_ball,0,1,2024,1.49,0.1,0.45,1.6,,682829,,0,1,Bot,112.16,148.9,,,,,3.230326938757641,-114.15273942586911,-0.4852947224494446,12.193292602335957,24.343936249910524,-31.47863498463557,3.06,1.4,34,68.3,1,78.7,2867,6.8,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.66,0.151,0.131,0.0,1,0,0,2,6,2,Sweeper,1,0,1,0,0,1,1,0,Infield shade,Standard,67,-0.009,-0.159,65.8,8.3,0.189,0.159,88.0,1,1,0.702,0.702,24,27,24,28,1,0,7,2,6,1,3.66,-1.49,-1.49,19.7,26.047834355554222,-5.0321962756172365,42.09872369397837,43.40848354112672,37.07604872338468
CU,2024-09-04,78.2,-2.04,5.21,"Arrighetti, Spencer",663886,681293,,called_strike,,,,,1,"Tyler Stephenson grounds out, shortstop Jeremy Peña to first baseman Zach Dezenzo. Elly De La Cruz to 3rd.",R,R,R,CIN,HOU,S,,,0,0,2024,1.51,-0.47,-0.53,3.1,,682829,,0,1,Bot,,,,,,,0.4809305389872017,-113.70236231487132,3.331324338656888,12.862916843172677,23.46977621759705,-37.13576341148062,3.27,1.56,,,,78.3,2956,6.7,746666,605170,701305,514888,608324,665161,670541,676801,592325,53.78,,,,,,,,6,1,Curveball,1,0,1,0,0,1,1,0,Infield shade,Standard,60,0.0,-0.035,,,,0.035,,1,1,0.702,0.702,24,27,24,28,1,0,7,2,6,1,4.24,-1.51,-1.51,23.2,,,,,
