game_date,away_team,home_team,away_pitcher,home_pitcher
2024-07-14,NYY,BAL,Carlos Rodón,Dean Kremer
2024-07-14,OAK,PHI,Joey Estes,Orion Kerkering
2024-07-14,KC,BOS,Brady Singer,Brayan Bello
2024-07-14,CLE,TB,Ben Lively,Ryan Pepiot
2024-07-14,COL,NYM,Germán Márquez,Jose Quintana
2024-07-14,LAD,DET,Brent Honeywell,Beau Brieske
2024-07-14,MIA,CIN,Trevor Rogers,Nick Lodolo
2024-07-14,WSH,MIL,Jake Irvin,Rob Zastryzny
2024-07-14,TEX,HOU,Max Scherzer,Ronel Blanco
2024-07-14,PIT,CWS,Mitch Keller,Jared Shuster
2024-07-14,CHC,STL,Jameson Taillon,Miles Mikolas
2024-07-14,MIN,SF,Chris Paddack,Blake Snell
2024-07-14,SEA,LAA,Logan Gilbert,Carson Fulmer
2024-07-14,ATL,SD,Chris Sale,Randy Vásquez
2024-07-14,TOR,ARI,Yusei Kikuchi,Zac Gallen
