game_date,away_team,home_team,away_pitcher,home_pitcher
2024-04-30,Cardinals,Tigers,Kyle Gibson,Jack Flaherty
2024-04-30,Cardinals,Tigers,Steven Matz,Matt Manning
2024-04-30,Yankees,Orioles,Nestor Cortes,Dean Kremer
2024-04-30,Rockies,Marlins,Ryan Feltner,Sixto Sánchez
2024-04-30,Royals,Blue Jays,Cole Ragans,José Berríos
2024-04-30,Cubs,Mets,Javier Assad,Sean Manaea
2024-04-30,Giants,Red Sox,Logan Webb,Cooper Criswell
2024-04-30,Rays,Brewers,Tyler Alexander,Freddy Peralta
2024-04-30,Twins,White Sox,Simeon Woods Richardson,Michael Soroka
2024-04-30,Nationals,Rangers,MacKenzie Gore,Jon Gray
2024-04-30,Guardians,Astros,Carlos Carrasco,Hunter Brown
2024-04-30,Phillies,Angels,Spencer Turnbull,Tyler Anderson
2024-04-30,Braves,Mariners,Reynaldo López,Luis Castillo
2024-04-30,Reds,Padres,Nick Martinez,Yu Darvish
2024-04-30,Pirates,Athletics,Mitch Keller,Alex Wood
2024-04-30,Dodgers,D-backs,Landon Knack,Brandon Hughes
