game_date,away_team,home_team,away_pitcher,home_pitcher
2024-09-21,Pirates,Reds,Jared Jones,Rhett Lowder
2024-09-21,Nationals,Cubs,MacKenzie Gore,Kyle Hendricks
2024-09-21,Tigers,Orioles,Reese Olson,Cade Povich
2024-09-21,Blue Jays,Rays,Yariel Rodríguez,Taj Bradley
2024-09-21,Phillies,Mets,Ranger Suárez,Sean Manaea
2024-09-21,Braves,Marlins,Max Fried,Adam Oller
2024-09-21,Giants,Royals,Landen Roupp,Brady Singer
2024-09-21,Mariners,Rangers,Emerson Hancock,Dane Dunning
2024-09-21,D-backs,Brewers,Merrill Kelly,Aaron Civale
2024-09-21,Angels,Astros,Reid Detmers,Ronel Blanco
2024-09-21,Guardians,Cardinals,Matthew Boyd,Miles Mikolas
2024-09-21,White Sox,Padres,Chris Flexen,Martín Pérez
2024-09-21,Yankees,Athletics,Carlos Rodón,JP Sears
2024-09-21,Rockies,Dodgers,Cal Quantrill,Walker Buehler
2024-09-21,Twins,Red Sox,Pablo López,Kutter Crawford
