game_date,away_team,home_team,away_pitcher,home_pitcher
2024-08-12,Cubs,Guardians,Shota Imanaga,Ben Lively
2024-08-12,Cardinals,Reds,Sonny Gray,Andrew Abbott
2024-08-12,Astros,Rays,Framber Valdez,Taj Bradley
2024-08-12,Rangers,Red Sox,Tyler Mahle,Brayan Bello
2024-08-12,Royals,Twins,Brady Singer,Pablo López
2024-08-12,Dodgers,Brewers,Clayton Kershaw,Freddy Peralta
2024-08-12,Yankees,White Sox,Luis Gil,Ky Bush
2024-08-12,Blue Jays,Angels,Bowden Francis,Davis Daniel
2024-08-12,Pirates,Padres,Jake Woodford,Joe Musgrove
2024-08-12,Rockies,D-backs,Bradley Blalock,Brandon Pfaadt
2024-08-12,Braves,Giants,Chris Sale,Blake Snell
