game_date,away_team,home_team,away_pitcher,home_pitcher
2025-06-20,Mariners,Cubs,George Kirby,Matthew Boyd
2025-06-20,Rangers,Pirates,Jacob deGrom,Mike Burrows
2025-06-20,Tigers,Rays,Jack Flaherty,Shane Baz
2025-06-20,Orioles,Yankees,Tomoyuki Sugano,Max Fried
2025-06-20,White Sox,Blue Jays,Grant Taylor,Spencer Turnbull
2025-06-20,Braves,Marlins,Didier Fuentes,Janson Junk
2025-06-20,Reds,Cardinals,Brady Singer,Andre Pallante
2025-06-20,Mets,Phillies,Blade Tidwell,Zack Wheeler
2025-06-20,Brewers,Twins,Jacob Misiorowski,Joe Ryan
2025-06-20,D-backs,Rockies,Zac Gallen,Austin Gomber
2025-06-20,Astros,Angels,Hunter Brown,Yusei Kikuchi
2025-06-20,Royals,Padres,Michael Lorenzen,Nick Pivetta
2025-06-20,Guardians,Athletics,Tanner Bibee,Jeffrey Springs
2025-06-20,Nationals,Dodgers,MacKenzie Gore,Clayton Kershaw
2025-06-20,Red Sox,Giants,Hunter Dobbins,Hayden Birdsong
