game_date,away_team,home_team,away_pitcher,home_pitcher
2024-05-04,Tigers,Yankees,Casey Mize,Clarke Schmidt
2024-05-04,Red Sox,Twins,Brennan Bernardino,Pablo López
2024-05-04,White Sox,Cardinals,Erick Fedde,Lance Lynn
2024-05-04,Brewers,Cubs,Tobias Myers,Jameson Taillon
2024-05-04,Blue Jays,Nationals,Kevin Gausman,Jake Irvin
2024-05-04,Rockies,Pirates,Austin Gomber,Jared Jones
2024-05-04,Marlins,Athletics,Trevor Rogers,Paul Blackburn
2024-05-04,Giants,Phillies,Keaton Winn,Ranger Suárez
2024-05-04,Angels,Guardians,Reid Detmers,Ben Lively
2024-05-04,Orioles,Reds,John Means,Andrew Abbott
2024-05-04,Rangers,Royals,Dane Dunning,Michael Wacha
2024-05-04,Mets,Rays,Christian Scott,Zack Littell
2024-05-04,Mariners,Astros,Logan Gilbert,Framber Valdez
2024-05-04,Padres,D-backs,Michael King,Brandon Pfaadt
2024-05-04,Braves,Dodgers,Bryce Elder,Tyler Glasnow
