game_date,away_team,home_team,away_pitcher,home_pitcher
2024-07-28,Reds,Rays,Hunter Greene,
2024-07-28,Guardians,Phillies,Joey Cantillo,Kolby Allard
2024-07-28,Padres,Orioles,Randy Vásquez,Albert Suárez
2024-07-28,Rangers,Blue Jays,Jon Gray,José Berríos
2024-07-28,Braves,Mets,Reynaldo López,David Peterson
2024-07-28,Twins,Tigers,Bailey Ober,Alex Faedo
2024-07-28,Marlins,Brewers,Kyle Tyler,Tobias Myers
2024-07-28,Cubs,Royals,Javier Assad,Cole Ragans
2024-07-28,Dodgers,Astros,River Ryan,Spencer Arrighetti
2024-07-28,Mariners,White Sox,Bryce Miller,Garrett Crochet
2024-07-28,Nationals,Cardinals,DJ Herz,Miles Mikolas
2024-07-28,Rockies,Giants,Austin Gomber,Erik Miller
2024-07-28,Athletics,Angels,Osvaldo Bido,José Soriano
2024-07-28,Pirates,D-backs,Mitch Keller,Yilber Díaz
2024-07-28,Yankees,Red Sox,Carlos Rodón,Tanner Houck
