game_date,away_team,home_team,away_pitcher,home_pitcher
2024-04-19,Marlins,Cubs,A.J. Puk,Jameson Taillon
2024-04-19,Red Sox,Pirates,Brayan Bello,Quinn Priester
2024-04-19,White Sox,Phillies,Garrett Crochet,Spencer Turnbull
2024-04-19,Angels,Reds,Tyler Anderson,Nick Lodolo
2024-04-19,Astros,Nationals,Justin Verlander,MacKenzie Gore
2024-04-19,Rays,Yankees,Tyler Alexander,Clarke Schmidt
2024-04-19,Athletics,Guardians,Joe Boyle,Triston McKenzie
2024-04-19,Rangers,Braves,Andrew Heaney,Chris Sale
2024-04-19,Orioles,Royals,Dean Kremer,Alec Marsh
2024-04-19,Tigers,Twins,Jack Flaherty,Joe Ryan
2024-04-19,Brewers,Cardinals,Freddy Peralta,Kyle Gibson
2024-04-19,Blue Jays,Padres,Yariel Rodríguez,Matt Waldron
2024-04-19,Mets,Dodgers,Sean Manaea,Yoshinobu Yamamoto
2024-04-19,D-backs,Giants,Jordan Montgomery,Blake Snell
2024-04-19,Mariners,Rockies,Emerson Hancock,Dakota Hudson
