game_date,away_team,home_team,away_pitcher,home_pitcher
2025-07-18,Red Sox,Cubs,Lucas Giolito,Colin Rea
2025-07-18,White Sox,Pirates,Jonathan Cannon,Bailey Falter
2025-07-18,Angels,Phillies,Ryan Zeferjahn,Jesús Luzardo
2025-07-18,Padres,Nationals,Dylan Cease,Michael Soroka
2025-07-18,Giants,Blue Jays,Justin Verlander,Chris Bassitt
2025-07-18,Athletics,Guardians,JP Sears,Slade Cecconi
2025-07-18,Royals,Marlins,Seth Lugo,Sandy Alcantara
2025-07-18,Reds,Mets,Nick Lodolo,Sean Manaea
2025-07-18,Yankees,Braves,Ian Hamilton,Spencer Strider
2025-07-18,Orioles,Rays,Charlie Morton,Taj Bradley
2025-07-18,Tigers,Rangers,Reese Olson,Patrick Corbin
2025-07-18,Twins,Rockies,Chris Paddack,Kyle Freeland
2025-07-18,Cardinals,D-backs,Andre Pallante,Brandon Pfaadt
2025-07-18,Astros,Mariners,Brandon Walter,Luis Castillo
2025-07-18,Brewers,Dodgers,Quinn Priester,Tyler Glasnow
