game_date,away_team,home_team,away_pitcher,home_pitcher
2024-03-28,Angels,Orioles,Patrick Sandoval,Corbin Burnes
2024-03-28,Blue Jays,Rays,José Berríos,Zach Eflin
2024-03-28,Giants,Padres,Logan Webb,Yu Darvish
2024-03-28,Pirates,Marlins,Mitch Keller,Jesús Luzardo
2024-03-28,Cardinals,Dodgers,Miles Mikolas,Tyler Glasnow
2024-03-28,Twins,Royals,Pablo López,Cole Ragans
2024-03-28,Yankees,Astros,Nestor Cortes,Framber Valdez
2024-03-28,Nationals,Reds,Josiah Gray,Frankie Montas
2024-03-28,Tigers,White Sox,Tarik Skubal,Garrett Crochet
2024-03-28,Cubs,Rangers,Justin Steele,Nathan Eovaldi
2024-03-28,Guardians,Athletics,Shane Bieber,Alex Wood
2024-03-28,Red Sox,Mariners,Brayan Bello,Luis Castillo
2024-03-28,Rockies,D-backs,Kyle Freeland,Zac Gallen
2024-03-28,Brewers,Mets,Freddy Peralta,Jose Quintana
2024-03-28,Braves,Phillies,Spencer Strider,Zack Wheeler
