game_date,away_team,home_team,away_pitcher,home_pitcher
2024-03-12,Braves,Pirates,Reynaldo López,Chase Anderson
2024-03-12,Cardinals,Red Sox,Matthew Liberatore,Brayan Bello
2024-03-12,Rays,Orioles,Taj Bradley,Tyler Wells
2024-03-12,Twins,Tigers,Joe Ryan,Kenta Maeda
2024-03-12,Yankees,Blue Jays,Dennis Santana,José Berríos
2024-03-12,Astros,Marlins,Hunter Brown,Jesús Luzardo
2024-03-12,Giants,Dodgers,Blayne Enlow,Tyler Glasnow
2024-03-12,Mariners,Athletics,Bryce Miller,Alex Wood
2024-03-12,Guardians,Rangers,Shane Bieber,Andrew Heaney
2024-03-12,Royals,Rockies,Cole Ragans,Cal Quantrill
2024-03-12,D-backs,Padres,Zac Gallen,Drew Thorpe
2024-03-12,Mets,Nationals,Jose Quintana,MacKenzie Gore
2024-03-12,Brewers,Cubs,Colin Rea,Justin Steele
2024-03-12,White Sox,Reds,Dylan Cease,Graham Ashcraft
