game_date,away_team,home_team,away_pitcher,home_pitcher
2024-07-27,Rangers,Blue Jays,Michael Lorenzen,Kevin Gausman
2024-07-27,Padres,Orioles,Michael King,Dean Kremer
2024-07-27,Reds,Rays,Andrew Abbott,Zack Littell
2024-07-27,Braves,Mets,Spencer Schwellenbach,Tylor Megill
2024-07-27,Guardians,Phillies,Carlos Carrasco,Tyler Phillips
2024-07-27,Twins,Tigers,Joe Ryan,Tarik Skubal
2024-07-27,Rockies,Giants,Ryan Feltner,Blake Snell
2024-07-27,Rockies,Giants,Tanner Gordon,Hayden Birdsong
2024-07-27,Marlins,Brewers,Max Meyer,Aaron Civale
2024-07-27,Cubs,Royals,Shota Imanaga,Seth Lugo
2024-07-27,Dodgers,Astros,Justin Wrobleski,Ronel Blanco
2024-07-27,Nationals,Cardinals,Jake Irvin,Kyle Gibson
2024-07-27,Mariners,White Sox,Bryan Woo,Erick Fedde
2024-07-27,Yankees,Red Sox,Marcus Stroman,Kutter Crawford
2024-07-27,Pirates,D-backs,Marco Gonzales,Brandon Pfaadt
2024-07-27,Athletics,Angels,Mitch Spence,Tyler Anderson
