game_date,away_team,home_team,away_pitcher,home_pitcher
2024-03-08,Twins,Pirates,Louis Varland,Martín Pérez
2024-03-08,Pirates,Braves,Marco Gonzales,Max Fried
2024-03-08,Astros,Phillies,Spencer Arrighetti,Ranger Suárez
2024-03-08,Yankees,Blue Jays,Marcus Stroman,Chris Bassitt
2024-03-08,Mariners,Cubs,Emerson Hancock,Shota Imanaga
2024-03-08,White Sox,Guardians,Erick Fedde,Tanner Bibee
2024-03-08,Royals,Rangers,Seth Lugo,Jack Leiter
2024-03-08,Rockies,Angels,Austin Gomber,José Soriano
2024-03-08,Athletics,Brewers,Ross Stripling,DL Hall
2024-03-08,Cubs,D-backs,Kyle Hendricks,Merrill Kelly
2024-03-08,Cardinals,Nationals,Lance Lynn,Josiah Gray
2024-03-08,Tigers,Orioles,Casey Mize,Grayson Rodriguez
2024-03-08,Mets,Marlins,Luis Severino,Eury Pérez
2024-03-08,Brewers,Athletics,Carlos Rodriguez,Mitch Spence
2024-03-08,Reds,Dodgers,Nick Martinez,Justin Wilson
2024-03-08,Giants,Padres,Mason Black,Yu Darvish
