game_date,away_team,home_team,away_pitcher,home_pitcher
2024-04-22,Athletics,Yankees,JP Sears,Carlos Rodón
2024-04-22,Brewers,Pirates,Joe Ross,Jared Jones
2024-04-22,Phillies,Reds,Ranger Suárez,Hunter Greene
2024-04-22,Tigers,Rays,Tarik Skubal,Zack Littell
2024-04-22,Marlins,Braves,Ryan Weathers,Bryce Elder
2024-04-22,White Sox,Twins,Jonathan Cannon,Chris Paddack
2024-04-22,Blue Jays,Royals,Yusei Kikuchi,Brady Singer
2024-04-22,D-backs,Cardinals,Brandon Pfaadt,Lance Lynn
2024-04-22,Padres,Rockies,Dylan Cease,Austin Gomber
2024-04-22,Orioles,Angels,Albert Suárez,Reid Detmers
2024-04-22,Mets,Giants,Jose Quintana,Keaton Winn
