game_date,away_team,home_team,away_pitcher,home_pitcher
2024-05-21,Mets,Guardians,Adrian Houser,Xzavion Curry
2024-05-21,Giants,Pirates,Logan Webb,Martín Pérez
2024-05-21,Rangers,Phillies,Jon Gray,Ranger Suárez
2024-05-21,Brewers,Marlins,Robert Gasser,Trevor Rogers
2024-05-21,Padres,Reds,Joe Musgrove,Andrew Abbott
2024-05-21,Twins,Nationals,Joe Ryan,Patrick Corbin
2024-05-21,Red Sox,Rays,Cooper Criswell,Zack Littell
2024-05-21,Mariners,Yankees,Bryan Woo,Clarke Schmidt
2024-05-21,White Sox,Blue Jays,Garrett Crochet,Yusei Kikuchi
2024-05-21,Tigers,Royals,Casey Mize,Alec Marsh
2024-05-21,Braves,Cubs,Charlie Morton,Javier Assad
2024-05-21,Orioles,Cardinals,Kyle Bradish,Lance Lynn
2024-05-21,Angels,Astros,Griffin Canning,Cristian Javier
2024-05-21,Rockies,Athletics,Cal Quantrill,Aaron Brooks
2024-05-21,D-backs,Dodgers,Brandon Pfaadt,Gavin Stone
