game_date,away_team,home_team,away_pitcher,home_pitcher
2024-06-12,Rockies,Twins,Austin Gomber,Pablo López
2024-06-12,Blue Jays,Brewers,Chris Bassitt,Tobias Myers
2024-06-12,Astros,Giants,Framber Valdez,Logan Webb
2024-06-12,Athletics,Padres,Hogan Harris,Michael King
2024-06-12,Braves,Orioles,Spencer Schwellenbach,Cade Povich
2024-06-12,Nationals,Tigers,Jake Irvin,Reese Olson
2024-06-12,Cubs,Rays,Javier Assad,Aaron Civale
2024-06-12,Marlins,Mets,Braxton Garrett,David Peterson
2024-06-12,Guardians,Reds,Tanner Bibee,Nick Lodolo
2024-06-12,Phillies,Red Sox,Cristopher Sánchez,Nick Pivetta
2024-06-12,Pirates,Cardinals,Bailey Falter,Sonny Gray
2024-06-12,Yankees,Royals,Cody Poteet,Dan Altavilla
2024-06-12,White Sox,Mariners,Jonathan Cannon,Bryce Miller
2024-06-12,Angels,D-backs,José Soriano,Slade Cecconi
2024-06-12,Rangers,Dodgers,Jon Gray,Walker Buehler
