game_date,away_team,home_team,away_pitcher,home_pitcher
2024-04-28,Athletics,Orioles,Paul Blackburn,Albert Suárez
2024-04-28,Guardians,Braves,Ben Lively,Bryce Elder
2024-04-28,Dodgers,Blue Jays,Michael Grove,Kevin Gausman
2024-04-28,Cardinals,Mets,Lance Lynn,Jose Quintana
2024-04-28,Nationals,Marlins,Patrick Corbin,Ryan Weathers
2024-04-28,Royals,Tigers,Michael Wacha,Tarik Skubal
2024-04-28,Yankees,Brewers,Marcus Stroman,Tobias Myers
2024-04-28,Rays,White Sox,Zack Littell,Erick Fedde
2024-04-28,Reds,Rangers,Andrew Abbott,Dane Dunning
2024-04-28,Pirates,Giants,Jared Jones,Keaton Winn
2024-04-28,Astros,Rockies,Framber Valdez,Austin Gomber
2024-04-28,Twins,Angels,Pablo López,Reid Detmers
2024-04-28,D-backs,Mariners,Brandon Pfaadt,Logan Gilbert
2024-04-28,Phillies,Padres,Taijuan Walker,Michael King
2024-04-28,Cubs,Red Sox,Hayden Wesneski,Tanner Houck
