game_date,away_team,home_team,away_pitcher,home_pitcher
2024-08-16,Blue Jays,Cubs,Yariel Rodríguez,Kyle Hendricks
2024-08-16,Mariners,Pirates,Logan Gilbert,Paul Skenes
2024-08-16,Nationals,Phillies,Patrick Corbin,Aaron Nola
2024-08-16,Yankees,Tigers,Gerrit Cole,Beau Brieske
2024-08-16,Royals,Reds,Michael Lorenzen,Nick Martinez
2024-08-16,D-backs,Rays,Ryne Nelson,Ryan Pepiot
2024-08-16,Red Sox,Orioles,Brennan Bernardino,Corbin Burnes
2024-08-16,Marlins,Mets,Roddery Muñoz,Sean Manaea
2024-08-16,Twins,Rangers,Simeon Woods Richardson,Andrew Heaney
2024-08-16,Guardians,Brewers,Gavin Williams,Aaron Civale
2024-08-16,White Sox,Astros,Garrett Crochet,Spencer Arrighetti
2024-08-16,Dodgers,Cardinals,Justin Wrobleski,Miles Mikolas
2024-08-16,Padres,Rockies,Matt Waldron,Cal Quantrill
2024-08-16,Braves,Angels,Spencer Schwellenbach,José Soriano
