game_date,away_team,home_team,away_pitcher,home_pitcher
2024-09-28,Pirates,Yankees,Paul Skenes,Luis Gil
2024-09-28,White Sox,Tigers,Sean Burke,Beau Brieske
2024-09-28,Reds,Cubs,Rhett Lowder,Kyle Hendricks
2024-09-28,Marlins,Blue Jays,Xzavion Curry,Yariel Rodríguez
2024-09-28,Phillies,Nationals,Zack Wheeler,MacKenzie Gore
2024-09-28,Cardinals,Giants,Andre Pallante,Tristan Beck
2024-09-28,Rays,Red Sox,Shane Baz,Kutter Crawford
2024-09-28,Astros,Guardians,Justin Verlander,Ben Lively
2024-09-28,Orioles,Twins,Matt Bowman,Zebby Matthews
2024-09-28,Mets,Brewers,Jose Quintana,Jared Koenig
2024-09-28,Royals,Braves,Seth Lugo,Reynaldo López
2024-09-28,Dodgers,Rockies,Yoshinobu Yamamoto,Antonio Senzatela
2024-09-28,Padres,D-backs,Randy Vásquez,Eduardo Rodriguez
2024-09-28,Rangers,Angels,Andrew Heaney,Griffin Canning
2024-09-28,Athletics,Mariners,Joey Estes,Emerson Hancock
