game_date,away_team,home_team,away_pitcher,home_pitcher
2024-08-09,Guardians,Twins,Joey Cantillo,Bailey Ober
2024-08-09,Angels,Nationals,José Soriano,Mitchell Parker
2024-08-09,Orioles,Rays,Zach Eflin,Zack Littell
2024-08-09,Athletics,Blue Jays,Mitch Spence,José Berríos
2024-08-09,Padres,Marlins,Martín Pérez,Edward Cabrera
2024-08-09,Astros,Red Sox,Ronel Blanco,Tanner Houck
2024-08-09,Guardians,Twins,Alex Cobb,Louis Varland
2024-08-09,Reds,Brewers,Carson Spiers,Aaron Civale
2024-08-09,Cardinals,Royals,Miles Mikolas,Michael Lorenzen
2024-08-09,Cubs,White Sox,Jameson Taillon,Garrett Crochet
2024-08-09,Braves,Rockies,Grant Holmes,Tanner Gordon
2024-08-09,Phillies,D-backs,Zack Wheeler,Ryne Nelson
2024-08-09,Mets,Mariners,Jose Quintana,Bryce Miller
2024-08-09,Pirates,Dodgers,Mitch Keller,Jack Flaherty
2024-08-09,Tigers,Giants,Beau Brieske,Robbie Ray
2024-08-09,Rangers,Yankees,Cody Bradford,Carlos Rodón
