game_date,away_team,home_team,away_pitcher,home_pitcher
2024-05-15,Blue Jays,Orioles,Yusei Kikuchi,Kyle Bradish
2024-05-15,Pirates,Brewers,Martín Pérez,Robert Gasser
2024-05-15,Marlins,Tigers,Trevor Rogers,Casey Mize
2024-05-15,Nationals,White Sox,Patrick Corbin,Garrett Crochet
2024-05-15,Reds,D-backs,Andrew Abbott,Brandon Pfaadt
2024-05-15,Royals,Mariners,Alec Marsh,Bryan Woo
2024-05-15,Rockies,Padres,Austin Gomber,Michael King
2024-05-15,Mets,Phillies,Joey Lucchesi,Ranger Suárez
2024-05-15,Rays,Red Sox,Taj Bradley,Tanner Houck
2024-05-15,Cubs,Braves,Javier Assad,Charlie Morton
2024-05-15,Yankees,Twins,Marcus Stroman,Pablo López
2024-05-15,Guardians,Rangers,Carlos Carrasco,Jon Gray
2024-05-15,Athletics,Astros,Aaron Brooks,Framber Valdez
2024-05-15,Cardinals,Angels,Lance Lynn,Griffin Canning
2024-05-15,Dodgers,Giants,Elieser Hernández,Logan Webb
