game_date,away_team,home_team,away_pitcher,home_pitcher
2024-07-20,Rays,Yankees,Taj Bradley,Nestor Cortes
2024-07-20,Cardinals,Braves,Kyle Gibson,Charlie Morton
2024-07-20,Tigers,Blue Jays,Reese Olson,Yusei Kikuchi
2024-07-20,Angels,Athletics,Jack Kochanowicz,Mitch Spence
2024-07-20,Mets,Marlins,Luis Severino,Roddery Muñoz
2024-07-20,Phillies,Pirates,Cristopher Sánchez,Luis L. Ortiz
2024-07-20,Reds,Nationals,Nick Lodolo,MacKenzie Gore
2024-07-20,Orioles,Rangers,Grayson Rodriguez,Max Scherzer
2024-07-20,Brewers,Twins,Freddy Peralta,Pablo López
2024-07-20,White Sox,Royals,Jonathan Cannon,Brady Singer
2024-07-20,Padres,Guardians,Dylan Cease,Gavin Williams
2024-07-20,Red Sox,Dodgers,Brayan Bello,Justin Wrobleski
2024-07-20,D-backs,Cubs,Zac Gallen,Kyle Hendricks
2024-07-20,Cardinals,Braves,Sonny Gray,Bryce Elder
2024-07-20,Giants,Rockies,Logan Webb,Kyle Freeland
2024-07-20,Astros,Mariners,Framber Valdez,George Kirby
