game_date,away_team,home_team,away_pitcher,home_pitcher
2024-09-26,Brewers,Pirates,Aaron Civale,Mitch Keller
2024-09-26,Royals,Nationals,Michael Wacha,Patrick Corbin
2024-09-26,Rays,Tigers,Tyler Alexander,Reese Olson
2024-09-26,Angels,White Sox,Tyler Anderson,Chris Flexen
2024-09-26,Cardinals,Rockies,Kyle Gibson,Kyle Freeland
2024-09-26,Rangers,Athletics,Kumar Rocker,J.T. Ginn
2024-09-26,Orioles,Yankees,Corbin Burnes,Gerrit Cole
2024-09-26,Marlins,Twins,Valente Bellozo,David Festa
2024-09-26,Padres,Dodgers,Joe Musgrove,Walker Buehler
2024-09-26,Mets,Braves,Sean Manaea,Max Fried
