game_date,away_team,home_team,away_pitcher,home_pitcher
2024-03-09,Nationals,Astros,Trevor Williams,José Urquidy
2024-03-09,Yankees,Twins,Nestor Cortes,Bailey Ober
2024-03-09,Blue Jays,Phillies,Ricky Tiedemann,Taijuan Walker
2024-03-09,Mets,Cardinals,Sean Manaea,Steven Matz
2024-03-09,Pirates,Tigers,Luis L. Ortiz,Matt Manning
2024-03-09,Orioles,Braves,Dean Kremer,Chris Sale
2024-03-09,Rangers,Dodgers,Yerry Rodríguez,Michael Grove
2024-03-09,Rockies,Cubs,Dakota Hudson,Thomas Pannone
2024-03-09,Athletics,Giants,Kyle Muller,Jordan Hicks
2024-03-09,D-backs,Royals,Tommy Henry,Michael Wacha
2024-03-09,Angels,Guardians,Tyler Anderson,Logan Allen
2024-03-09,White Sox,Padres,Michael Soroka,Matt Waldron
2024-03-09,Mariners,Brewers,Luis Castillo,Freddy Peralta
2024-03-09,Reds,D-backs,Andrew Abbott,Eduardo Rodriguez
2024-03-09,Brewers,Athletics,Evan McKendry,JP Sears
2024-03-09,Red Sox,Rays,Kutter Crawford,Yoniel Curet
2024-03-09,Marlins,Nationals,A.J. Puk,Zach Davies
