game_date,away_team,home_team,away_pitcher,home_pitcher
2024-07-30,Guardians,Tigers,Gavin Williams,Tyler Holton
2024-07-30,Blue Jays,Orioles,Chris Bassitt,Corbin Burnes
2024-07-30,Yankees,Phillies,Will Warren,Aaron Nola
2024-07-30,Marlins,Rays,Edward Cabrera,Jeffrey Springs
2024-07-30,Twins,Mets,David Festa,Sean Manaea
2024-07-30,Cubs,Reds,Justin Steele,Tony Santillan
2024-07-30,Mariners,Red Sox,Luis Castillo,James Paxton
2024-07-30,Rangers,Cardinals,Max Scherzer,Lance Lynn
2024-07-30,Braves,Brewers,Bryce Elder,Joe Ross
2024-07-30,Pirates,Astros,Bailey Falter,Hunter Brown
2024-07-30,Royals,White Sox,Michael Wacha,Jonathan Cannon
2024-07-30,Rockies,Angels,Cal Quantrill,Griffin Canning
2024-07-30,Dodgers,Padres,Tyler Glasnow,Matt Waldron
2024-07-30,Nationals,D-backs,Patrick Corbin,Ryne Nelson
2024-07-30,Athletics,Giants,JP Sears,Robbie Ray
