game_date,away_team,home_team,away_pitcher,home_pitcher
2024-03-24,Cardinals,Astros,Lance Lynn,Hunter Brown
2024-03-24,Yankees,Pirates,Marcus Stroman,Martín Pérez
2024-03-24,Blue Jays,Phillies,Chris Bassitt,Aaron Nola
2024-03-24,Braves,Red Sox,Max Fried,Kutter Crawford
2024-03-24,Rays,Tigers,Zack Littell,Jack Flaherty
2024-03-24,Orioles,Twins,Grayson Rodriguez,Joe Ryan
2024-03-24,Mets,Marlins,Tylor Megill,Darren McCaughan
2024-03-24,Nationals,Mets,Patrick Corbin,Luis Severino
2024-03-24,Yankees,Diablos Rojos del Mexico,Tanner Tully,
2024-03-24,Guardians,Reds,Logan Allen,Hunter Greene
2024-03-24,White Sox,Rockies,Erick Fedde,Austin Gomber
2024-03-24,Cubs,Mariners,Kyle Hendricks,Logan Gilbert
2024-03-24,D-backs,Brewers,Merrill Kelly,DL Hall
2024-03-24,Angels,Dodgers,Griffin Canning,Bobby Miller
2024-03-24,Sacramento River Cats,Giants,Mason Black,
