game_date,away_team,home_team,away_pitcher,home_pitcher
2025-07-01,Yankees,Blue Jays,Max Fried,Kevin Gausman
2025-07-01,Cardinals,Pirates,Andre Pallante,Paul Skenes
2025-07-01,Twins,Marlins,Joe Ryan,Edward Cabrera
2025-07-01,Athletics,Rays,Jeffrey Springs,Shane Baz
2025-07-01,Reds,Red Sox,Brady Singer,Richard Fitts
2025-07-01,Angels,Braves,Tyler Anderson,Grant Holmes
2025-07-01,Orioles,Rangers,Brandon Young,Jacob deGrom
2025-07-01,Guardians,Cubs,Gavin Williams,Matthew Boyd
2025-07-01,Astros,Rockies,Colton Gordon,Chase Dollander
2025-07-01,Giants,D-backs,Hayden Birdsong,Zac Gallen
2025-07-01,Royals,Mariners,Michael Lorenzen,Emerson Hancock
2025-07-01,White Sox,Dodgers,Shane Smith,Yoshinobu Yamamoto
2025-07-01,Padres,Phillies,Nick Pivetta,Cristopher Sánchez
2025-07-01,Tigers,Nationals,Jack Flaherty,Trevor Williams
2025-07-01,Brewers,Mets,Freddy Peralta,Clay Holmes
