game_date,away_team,home_team,away_pitcher,home_pitcher
2024-08-17,Mariners,Pirates,Luis Castillo,Bailey Falter
2024-08-17,Yankees,Tigers,Carlos Rodón,Keider Montero
2024-08-17,Blue Jays,Cubs,Chris Bassitt,Justin Steele
2024-08-17,D-backs,Rays,Zac Gallen,Jeffrey Springs
2024-08-17,Marlins,Mets,Max Meyer,Luis Severino
2024-08-17,Nationals,Phillies,MacKenzie Gore,Cristopher Sánchez
2024-08-17,Royals,Reds,Michael Wacha,Nick Lodolo
2024-08-17,Twins,Rangers,David Festa,Nathan Eovaldi
2024-08-17,Red Sox,Orioles,Brayan Bello,Cade Povich
2024-08-17,Giants,Athletics,Hayden Birdsong,Osvaldo Bido
2024-08-17,White Sox,Astros,Chris Flexen,Hunter Brown
2024-08-17,Dodgers,Cardinals,Bobby Miller,Andre Pallante
2024-08-17,Guardians,Brewers,Tanner Bibee,Freddy Peralta
2024-08-17,Padres,Rockies,Dylan Cease,Kyle Freeland
2024-08-17,Braves,Angels,Chris Sale,Griffin Canning
