game_date,away_team,home_team,away_pitcher,home_pitcher
2024-07-02,Cardinals,Pirates,Kyle Gibson,Mitch Keller
2024-07-02,Red Sox,Marlins,Kutter Crawford,Valente Bellozo
2024-07-02,White Sox,Guardians,Chris Flexen,Carlos Carrasco
2024-07-02,Mets,Nationals,Sean Manaea,DJ Herz
2024-07-02,Reds,Yankees,Graham Ashcraft,Luis Gil
2024-07-02,Astros,Blue Jays,Spencer Arrighetti,José Berríos
2024-07-02,Giants,Braves,Hayden Birdsong,Reynaldo López
2024-07-02,Tigers,Twins,Tarik Skubal,Simeon Woods Richardson
2024-07-02,Padres,Rangers,Dylan Cease,Nathan Eovaldi
2024-07-02,Phillies,Cubs,Michael Mercado,Hayden Wesneski
2024-07-02,Rays,Royals,Zack Littell,Brady Singer
2024-07-02,Brewers,Rockies,Dallas Keuchel,Ryan Feltner
2024-07-02,Orioles,Mariners,Grayson Rodriguez,George Kirby
2024-07-02,Angels,Athletics,José Soriano,Mitch Spence
2024-07-02,D-backs,Dodgers,Joe Mantiply,Bobby Miller
