game_date,away_team,home_team,away_pitcher,home_pitcher
2024-08-10,Rangers,Yankees,Nathan Eovaldi,Carlos Rodón
2024-08-10,Rangers,Yankees,Cody Bradford,Gerrit Cole
2024-08-10,Athletics,Blue Jays,Osvaldo Bido,Yariel Rodríguez
2024-08-10,Tigers,Giants,Alex Faedo,Logan Webb
2024-08-10,Padres,Marlins,Matt Waldron,Roddery Muñoz
2024-08-10,Astros,Red Sox,Spencer Arrighetti,Josh Winckowski
2024-08-10,Angels,Nationals,Griffin Canning,Patrick Corbin
2024-08-10,Guardians,Twins,Gavin Williams,Simeon Woods Richardson
2024-08-10,Reds,Brewers,Nick Martinez,Tobias Myers
2024-08-10,Cardinals,Royals,Andre Pallante,Michael Wacha
2024-08-10,Orioles,Rays,Corbin Burnes,Drew Rasmussen
2024-08-10,Cubs,White Sox,Justin Steele,Chris Flexen
2024-08-10,Braves,Rockies,Max Fried,Dakota Hudson
2024-08-10,Phillies,D-backs,Aaron Nola,Zac Gallen
2024-08-10,Pirates,Dodgers,Paul Skenes,River Ryan
2024-08-10,Mets,Mariners,Sean Manaea,Logan Gilbert
