game_date,away_team,home_team,away_pitcher,home_pitcher
2025-06-27,Mets,Pirates,David Peterson,Mitch Keller
2025-06-27,Athletics,Yankees,Mitch Spence,Will Warren
2025-06-27,Rays,Orioles,Ryan Pepiot,Tomoyuki Sugano
2025-06-27,Twins,Tigers,David Festa,Sawyer Gipson-Long
2025-06-27,Blue Jays,Red Sox,José Berríos,Brayan Bello
2025-06-27,Padres,Reds,Dylan Cease,Nick Martinez
2025-06-27,Cardinals,Guardians,Sonny Gray,Luis L. Ortiz
2025-06-27,Phillies,Braves,Mick Abel,Bryce Elder
2025-06-27,Giants,White Sox,Landen Roupp,Aaron Civale
2025-06-27,Mariners,Rangers,Logan Gilbert,Nathan Eovaldi
2025-06-27,Dodgers,Royals,Dustin May,Noah Cameron
2025-06-27,Cubs,Astros,Cade Horton,Brandon Walter
2025-06-27,Rockies,Brewers,Kyle Freeland,Jose Quintana
2025-06-27,Nationals,Angels,Jake Irvin,José Soriano
2025-06-27,Marlins,D-backs,Eury Pérez,Merrill Kelly
