game_date,away_team,home_team,away_pitcher,home_pitcher
2024-05-03,Brewers,Cubs,Joe Ross,Hayden Wesneski
2024-05-03,Orioles,Reds,Cole Irvin,Hunter Greene
2024-05-03,Rockies,Pirates,Cal Quantrill,Martín Pérez
2024-05-03,Giants,Phillies,Jordan Hicks,Aaron Nola
2024-05-03,Blue Jays,Nationals,Yusei Kikuchi,Patrick Corbin
2024-05-03,Mets,Rays,Jose Quintana,Aaron Civale
2024-05-03,Tigers,Yankees,Reese Olson,Marcus Stroman
2024-05-03,Angels,Guardians,José Soriano,Tanner Bibee
2024-05-03,Rangers,Royals,Michael Lorenzen,Brady Singer
2024-05-03,Red Sox,Twins,Tanner Houck,Chris Paddack
2024-05-03,Mariners,Astros,George Kirby,Ronel Blanco
2024-05-03,White Sox,Cardinals,Brad Keller,Sonny Gray
2024-05-03,Marlins,Athletics,Ryan Weathers,JP Sears
2024-05-03,Padres,D-backs,Dylan Cease,Slade Cecconi
2024-05-03,Braves,Dodgers,Charlie Morton,Gavin Stone
