game_date,away_team,home_team,away_pitcher,home_pitcher
2024-09-06,Yankees,Cubs,Luis Gil,Jordan Wicks
2024-09-06,Rockies,Brewers,Ryan Feltner,Frankie Montas
2024-09-06,Rays,Orioles,Shane Baz,Dean Kremer
2024-09-06,Reds,Mets,Fernando Cruz,Sean Manaea
2024-09-06,Phillies,Marlins,Zack Wheeler,Austin Kitchen
2024-09-06,White Sox,Red Sox,Davis Martin,Nick Pivetta
2024-09-06,Blue Jays,Braves,Kevin Gausman,Max Fried
2024-09-06,Angels,Rangers,Sam Aldegheri,Gerson Garabito
2024-09-06,Twins,Royals,Zebby Matthews,Cole Ragans
2024-09-06,D-backs,Astros,Brandon Pfaadt,Framber Valdez
2024-09-06,Mariners,Cardinals,Bryce Miller,Erick Fedde
2024-09-06,Giants,Padres,Mason Black,Michael King
2024-09-06,Tigers,Athletics,Tarik Skubal,Mitch Spence
2024-09-06,Guardians,Dodgers,Matthew Boyd,Landon Knack
2024-09-06,Nationals,Pirates,DJ Herz,Luis L. Ortiz
