game_date,away_team,home_team,away_pitcher,home_pitcher
2025-06-25,Pirates,Brewers,Paul Skenes,Jacob Misiorowski
2025-06-25,D-backs,White Sox,Zac Gallen,Sean Burke
2025-06-25,Red Sox,Angels,Richard Fitts,Yusei Kikuchi
2025-06-25,Nationals,Padres,MacKenzie Gore,Nick Pivetta
2025-06-25,Rangers,Orioles,Jacob deGrom,Brandon Young
2025-06-25,Blue Jays,Guardians,Max Scherzer,Gavin Williams
2025-06-25,Athletics,Tigers,Jacob Lopez,Jack Flaherty
2025-06-25,Yankees,Reds,Max Fried,Brady Singer
2025-06-25,Braves,Mets,Didier Fuentes,Clay Holmes
2025-06-25,Rays,Royals,Drew Rasmussen,Michael Wacha
2025-06-25,Mariners,Twins,George Kirby,Joe Ryan
2025-06-25,Cubs,Cardinals,Matthew Boyd,Erick Fedde
2025-06-25,Phillies,Astros,Zack Wheeler,Colton Gordon
2025-06-25,Dodgers,Rockies,Yoshinobu Yamamoto,Chase Dollander
2025-06-25,Marlins,Giants,Edward Cabrera,Logan Webb
