game_date,away_team,home_team,away_pitcher,home_pitcher
2024-06-18,Cardinals,Marlins,Lance Lynn,Roddery Muñoz
2024-06-18,Reds,Pirates,Nick Lodolo,Bailey Falter
2024-06-18,Padres,Phillies,Michael King,Aaron Nola
2024-06-18,Mariners,Guardians,Bryce Miller,Triston McKenzie
2024-06-18,D-backs,Nationals,Slade Cecconi,Jake Irvin
2024-06-18,Orioles,Yankees,Albert Suárez,Nestor Cortes
2024-06-18,Red Sox,Blue Jays,Tanner Houck,Chris Bassitt
2024-06-18,Tigers,Braves,Casey Mize,Spencer Schwellenbach
2024-06-18,Rays,Twins,Aaron Civale,Pablo López
2024-06-18,Mets,Rangers,Luis Severino,Michael Lorenzen
2024-06-18,Giants,Cubs,Logan Webb,Justin Steele
2024-06-18,Astros,White Sox,Framber Valdez,Jonathan Cannon
2024-06-18,Dodgers,Rockies,Walker Buehler,Austin Gomber
2024-06-18,Brewers,Angels,Tobias Myers,Griffin Canning
2024-06-18,Royals,Athletics,Alec Marsh,Hogan Harris
