game_date,away_team,home_team,away_pitcher,home_pitcher
2025-07-07,Rays,Tigers,Shane Baz,Keider Montero
2025-07-07,Marlins,Reds,Janson Junk,Brady Singer
2025-07-07,Rockies,Red Sox,Austin Gomber,Richard Fitts
2025-07-07,Dodgers,Brewers,Yoshinobu Yamamoto,Freddy Peralta
2025-07-07,Pirates,Royals,Andrew Heaney,Noah Cameron
2025-07-07,Blue Jays,White Sox,José Berríos,Sean Burke
2025-07-07,Guardians,Astros,Tanner Bibee,Colton Gordon
2025-07-07,Rangers,Angels,Jacob deGrom,Yusei Kikuchi
2025-07-07,D-backs,Padres,Zac Gallen,Yu Darvish
2025-07-07,Phillies,Giants,Cristopher Sánchez,Landen Roupp
