game_date,away_team,home_team,away_pitcher,home_pitcher
2024-09-27,Reds,Cubs,Nick Martinez,Jameson Taillon
2024-09-27,White Sox,Tigers,Garrett Crochet,Brenan Hanifee
2024-09-27,Phillies,Nationals,Ranger Suárez,Trevor Williams
2024-09-27,Pirates,Yankees,Jared Jones,Carlos Rodón
2024-09-27,Marlins,Blue Jays,Adam Oller,José Berríos
2024-09-27,Astros,Guardians,Ronel Blanco,Joey Cantillo
2024-09-27,Rays,Red Sox,Taj Bradley,Nick Pivetta
2024-09-27,Royals,Braves,Brady Singer,Max Fried
2024-09-27,Orioles,Twins,Cade Povich,Pablo López
2024-09-27,Mets,Brewers,Sean Manaea,Frankie Montas
2024-09-27,Dodgers,Rockies,Ryan Brasier,Cal Quantrill
2024-09-27,Rangers,Angels,Jacob deGrom,Reid Detmers
2024-09-27,Padres,D-backs,Yu Darvish,Merrill Kelly
2024-09-27,Athletics,Mariners,JP Sears,Bryan Woo
2024-09-27,Cardinals,Giants,Miles Mikolas,Landen Roupp
