game_date,away_team,home_team,away_pitcher,home_pitcher
2024-05-13,Blue Jays,Orioles,José Berríos,Corbin Burnes
2024-05-13,Marlins,Tigers,Sixto Sánchez,Matt Manning
2024-05-13,Phillies,Mets,Cristopher Sánchez,Sean Manaea
2024-05-13,Rays,Red Sox,Zach Eflin,Kutter Crawford
2024-05-13,Cubs,Braves,Shota Imanaga,Reynaldo López
2024-05-13,Pirates,Brewers,Mitch Keller,Colin Rea
2024-05-13,Guardians,Rangers,Tanner Bibee,Michael Lorenzen
2024-05-13,Athletics,Astros,Ross Stripling,Spencer Arrighetti
2024-05-13,Cardinals,Angels,Matthew Liberatore,José Soriano
2024-05-13,Royals,Mariners,Brady Singer,George Kirby
2024-05-13,Rockies,Padres,Dakota Hudson,Randy Vásquez
2024-05-13,Reds,D-backs,Graham Ashcraft,Jordan Montgomery
2024-05-13,Dodgers,Giants,Yoshinobu Yamamoto,Jordan Hicks
2024-05-13,Nationals,White Sox,Trevor Williams,Chris Flexen
