game_date,away_team,home_team,away_pitcher,home_pitcher
2025-07-13,Cubs,Yankees,Shota Imanaga,Will Warren
2025-07-13,Marlins,Orioles,Eury Pérez,Brandon Young
2025-07-13,Rays,Red Sox,Ryan Pepiot,Brayan Bello
2025-07-13,Mariners,Tigers,Logan Gilbert,Jack Flaherty
2025-07-13,Rockies,Reds,Austin Gomber,Nick Martinez
2025-07-13,Pirates,Twins,Mitch Keller,Simeon Woods Richardson
2025-07-13,Guardians,White Sox,Joey Cantillo,Aaron Civale
2025-07-13,Nationals,Brewers,Jake Irvin,Freddy Peralta
2025-07-13,Mets,Royals,Clay Holmes,Noah Cameron
2025-07-13,Rangers,Astros,Nathan Eovaldi,Hunter Brown
2025-07-13,Braves,Cardinals,Davis Daniel,Sonny Gray
2025-07-13,Blue Jays,Athletics,José Berríos,Jeffrey Springs
2025-07-13,Dodgers,Giants,Yoshinobu Yamamoto,Robbie Ray
2025-07-13,D-backs,Angels,Merrill Kelly,José Soriano
2025-07-13,Phillies,Padres,Cristopher Sánchez,Nick Pivetta
