game_date,away_team,home_team,away_pitcher,home_pitcher
2024-06-24,Guardians,Orioles,Tanner Bibee,Cade Povich
2024-06-24,Phillies,Tigers,Aaron Nola,Casey Mize
2024-06-24,Mariners,Rays,Bryan Woo,Taj Bradley
2024-06-24,Pirates,Reds,Bailey Falter,Carson Spiers
2024-06-24,Blue Jays,Red Sox,Chris Bassitt,Tanner Houck
2024-06-24,Braves,Cardinals,Spencer Schwellenbach,Lance Lynn
2024-06-24,Rangers,Brewers,Michael Lorenzen,Freddy Peralta
2024-06-24,Marlins,Royals,Roddery Muñoz,Cole Ragans
2024-06-24,Dodgers,White Sox,James Paxton,Garrett Crochet
2024-06-24,Athletics,Angels,Luis Medina,Griffin Canning
2024-06-24,Nationals,Padres,Patrick Corbin,Matt Waldron
2024-06-24,Cubs,Giants,Justin Steele,Erik Miller
