game_date,away_team,home_team,away_pitcher,home_pitcher
2025-07-23,Orioles,Guardians,Zach Eflin,Slade Cecconi
2025-07-23,Yankees,Blue Jays,Max Fried,Chris Bassitt
2025-07-23,Red Sox,Phillies,Lucas Giolito,Jesús Luzardo
2025-07-23,White Sox,Rays,Jonathan Cannon,Taj Bradley
2025-07-23,Athletics,Rangers,JP Sears,Patrick Corbin
2025-07-23,Reds,Nationals,Nick Lodolo,Michael Soroka
2025-07-23,Padres,Marlins,Dylan Cease,Sandy Alcantara
2025-07-23,Giants,Braves,Justin Verlander,Spencer Strider
2025-07-23,Tigers,Pirates,Troy Melton,Bailey Falter
2025-07-23,Angels,Mets,Brock Burke,Sean Manaea
2025-07-23,Royals,Cubs,Seth Lugo,Colin Rea
2025-07-23,Cardinals,Rockies,Andre Pallante,Tanner Gordon
2025-07-23,Brewers,Mariners,Quinn Priester,Luis Castillo
2025-07-23,Astros,D-backs,Brandon Walter,Brandon Pfaadt
2025-07-23,Twins,Dodgers,Chris Paddack,Tyler Glasnow
