game_date,away_team,home_team,away_pitcher,home_pitcher
2024-06-14,Cardinals,Cubs,Kyle Gibson,Jordan Wicks
2024-06-14,Yankees,Red Sox,Luis Gil,Brayan Bello
2024-06-14,Marlins,Nationals,Shaun Anderson,MacKenzie Gore
2024-06-14,Phillies,Orioles,Ranger Suárez,Kyle Bradish
2024-06-14,Guardians,Blue Jays,Logan Allen,Kevin Gausman
2024-06-14,Padres,Mets,Matt Waldron,Sean Manaea
2024-06-14,Rays,Braves,Zack Littell,Chris Sale
2024-06-14,Athletics,Twins,Mitch Spence,Simeon Woods Richardson
2024-06-14,Reds,Brewers,Hunter Greene,Freddy Peralta
2024-06-14,Tigers,Astros,Tarik Skubal,Hunter Brown
2024-06-14,Pirates,Rockies,Carmen Mlodzinski,Ryan Feltner
2024-06-14,White Sox,D-backs,Chris Flexen,Ryne Nelson
2024-06-14,Rangers,Mariners,Andrew Heaney,Luis Castillo
2024-06-14,Royals,Dodgers,Cole Ragans,Gavin Stone
2024-06-14,Angels,Giants,Tyler Anderson,Spencer Howard
