game_date,away_team,home_team,away_pitcher,home_pitcher
2024-02-25,Yankees,Phillies,Marcus Stroman,Aaron Nola
2024-02-25,Twins,Red Sox,Bailey Ober,Lucas Giolito
2024-02-25,Blue Jays,Yankees,Bowden Francis,Carlos Rodón
2024-02-25,Cardinals,Astros,Drew Rom,Hunter Brown
2024-02-25,Tigers,Rays,Alex Faedo,Erasmo Ramírez
2024-02-25,Red Sox,Braves,Brayan Bello,Bryce Elder
2024-02-25,Orioles,Pirates,Cole Irvin,Mitch Keller
2024-02-25,Nationals,Marlins,MacKenzie Gore,Jesús Luzardo
2024-02-25,Astros,Mets,Brandon Bielak,José Buttó
2024-02-25,Giants,Rangers,Kyle Harrison,Andrew Heaney
2024-02-25,Athletics,Dodgers,Kyle Muller,Kyle Hurt
2024-02-25,Padres,Cubs,Randy Vásquez,Javier Assad
2024-02-25,Angels,Reds,Kenny Rosenberg,Hunter Greene
2024-02-25,White Sox,D-backs,Jonathan Cannon,Slade Cecconi
2024-02-25,Royals,Angels,Cole Ragans,Andrew Wantz
2024-02-25,Rockies,Brewers,Karl Kauffmann,Colin Rea
2024-02-25,Guardians,Mariners,Tyler Beede,Jhonathan Díaz
