game_date,away_team,home_team,away_pitcher,home_pitcher
2024-08-06,Padres,Piratas,Dylan Cease,Bailey Falter
2024-08-06,Rojos,Marlins,Nick Lodolo,Max Meyer
2024-08-06,Gigantes,Nacionales,Hayden Birdsong,MacKenzie Gore
2024-08-06,Orioles,Azulejos,Albert Suárez,Chris Bassitt
2024-08-06,Cerveceros,Bravos,Colin Rea,Bryce Elder
2024-08-06,Rays,Cardenales,Jeffrey Springs,Sonny Gray
2024-08-06,Astros,Rangers,Framber Valdez,Tyler Mahle
2024-08-06,Twins,Cachorros,Pablo López,Shota Imanaga
2024-08-06,Red Sox,Reales,Brayan Bello,Seth Lugo
2024-08-06,Mets,Rockies,Luis Severino,Kyle Freeland
2024-08-06,Tigres,Marineros,Keider Montero,Luis Castillo
2024-08-06,White Sox,Atléticos,Jonathan Cannon,Ross Stripling
2024-08-06,Phillies,Dodgers,Cristopher Sánchez,Clayton Kershaw
2024-08-06,D-backs,Guardians,Eduardo Rodriguez,Ben Lively
2024-08-06,Angels,Yankees,Davis Daniel,Luis Gil
