full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Justin Verlander,169,89.33,2435.67,6.11,11,0,69.15,24.67,84.83,7.05,2
Tyler Anderson,554,84.41,2135.28,6.02,27,0,71.51,18.27,84.69,7.56,6
Andrew Heaney,480,85.98,2363.37,6.29,22,0,70.96,23.18,86.04,7.12,6
Jameson Taillon,504,86.61,2371.58,6.7,26,0,69.57,24.86,82.15,7.28,6
Trevor Williams,471,84.19,2141.69,6.89,20,0,71.3,24.2,83.88,7.03,6
Frankie Montas,80,93.07,2249.89,6.01,5,0,71.42,27.6,86.7,6.96,1
Cal Quantrill,436,88.97,2069.64,6.36,20,0,69.83,17.84,84.4,7.19,5
Luis Severino,594,90.97,2290.46,6.24,18,0,69.24,18.11,82.38,6.96,6
Eric Lauer,361,87.34,2195.39,6.05,25,0,70.3,23.28,81.59,7.11,6
Freddy Peralta,574,91.28,2348.61,6.86,38,0,69.18,22.01,81.41,7.07,6
Jacob Latz,374,88.93,2294.55,6.66,22,0,68.75,18.18,81.49,7.08,9
Kris Bubic,470,87.64,2321.16,6.79,35,0,69.6,16.26,83.68,7.14,5
Chris Paddack,533,88.37,2068.53,6.95,25,0,69.29,20.13,83.12,7.06,6
Framber Valdez,466,87.97,2454.31,5.91,38,0,68.71,-0.87,84.68,7.4,5
Ryne Nelson,472,91.58,2284.34,6.77,22,0,68.51,25.23,82.84,6.94,6
Tarik Skubal,576,93.18,2169.7,6.49,46,0,69.33,20.85,80.12,7.12,6
Logan Allen,495,85.36,1999.34,6.28,20,0,69.33,15.17,79.76,7.2,6
Taj Bradley,489,92.01,2226.64,6.3,29,0,69.86,8.72,83.35,7.04,6
Jordan Leasure,217,92.49,2371.05,6.9,11,0,68.14,25.62,81.92,7.07,11
Spencer Strider,540,90.14,2296.39,6.95,45,0,68.63,22.38,84.7,7.34,6
Jack Dreyer,198,89.66,2398.56,6.49,9,0,71.07,20.72,83.11,7.02,11
Garrett Crochet,623,92.68,2473.12,6.8,57,0,70.51,19.17,82.51,7.24,6
Ryan Bergert,399,90.18,2448.51,6.51,21,0,69.86,27.99,83.26,7.24,5
Chase Burns,81,94.54,2569.37,6.4,8,0,71.89,35.97,83.31,7.75,1
Michael McGreevy,254,88.39,2302.07,6.78,11,0,67.52,19.6,84.59,6.81,3
