team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,86.16758503401361,69.69061355311355,7.03880167451596
BAL,85.22848214285715,70.63464285714286,7.020133928571429
BOS,79.87571428571428,69.30554995004995,7.589976023976024
CHC,80.55555555555556,68.54063552188552,6.770749158249159
CIN,82.1936507936508,70.39537414965987,7.307551020408163
CLE,88.88538961038961,70.24552669552669,6.947539682539682
COL,79.32694444444445,68.52410714285715,7.293849206349207
CWS,79.859375,70.01904761904763,7.3549999999999995
DET,83.83767857142857,68.04985119047619,6.663244047619048
HOU,80.57867724867725,69.59011904761904,7.505238095238095
KC,82.18941798941799,66.66237688237689,7.074531271197938
LAA,87.39285714285714,69.34911564625851,7.0494047619047615
LAD,79.964268707483,67.4476911976912,6.971974850546279
MIA,86.50333333333333,67.07222222222222,6.544444444444444
MIL,75.27291666666666,68.76738095238095,7.271666666666667
MIN,78.221,70.0504356060606,7.351104797979798
NYM,79.68639455782314,,
NYY,86.261875,69.60482677045177,7.564613858363858
PHI,86.59313492063492,69.64,7.040000000000001
PIT,84.68561904761904,67.4272619047619,7.032674603174603
SD,86.94055555555556,68.34599702380952,6.791056547619047
SEA,88.38345238095238,70.97137973137973,7.330444000444001
SF,87.56408730158729,70.27876984126983,7.343849206349206
STL,83.13546296296296,66.48375,7.323571428571429
TB,79.88547619047618,68.97727106227106,6.962362637362638
TEX,88.75116666666666,70.55811688311688,7.577155844155844
TOR,83.78958333333333,71.06755189255189,7.460836385836386
WSH,74.72607142857143,68.96292857142858,7.365
