game_date,home_team,away_team,winner
2024-08-05,Cardinals,Mets,Mets
2024-08-05,Guardians,D-backs,D-backs
2024-08-05,Marlins,Reds,Reds
2024-08-05,Nationals,Giants,Giants
2024-08-05,Cubs,Twins,Twins
2024-08-05,Rangers,Astros,Rangers
2024-08-05,Royals,Red Sox,Red Sox
2024-08-05,Dodgers,Phillies,Dodgers
