game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-09-29,PHI,WSH,AARON NOLA,JAKE IRVIN,517.0,90.41,2371.33,7.07,26.0,0.0,70.67,14.52,83.27,7.17,6.0,586.0,87.17,2367.98,6.93,44.0,0.0,69.81,13.75,82.65,7.49,6.0,88.02708333333334,70.73722222222221,7.2219444444444445,86.12559523809524,72.29329545454546,7.374734848484849,38,58,-102,L4,96,0.396,55.0,41.0,63.0,W1,96.0,0.573
2024-09-29,STL,SF,MICHAEL MCGREEVY,HAYDEN BIRDSONG,434.0,90.36,2211.2,6.48,28.0,0.0,68.08,17.78,84.54,7.05,5.0,212.0,89.46,2195.16,6.63,15.0,0.0,69.04,7.11,82.29,6.92,3.0,81.6111111111111,69.14444444444445,7.436111111111111,87.10624999999999,67.5943253968254,6.911626984126984,52,45,17,L2,97,0.536,51.0,46.0,17.0,W1,97.0,0.526
2024-09-29,PIT,NYY,BAILEY FALTER,CLARKE SCHMIDT,435.0,89.17,2805.75,6.12,26.0,0.0,71.38,21.34,83.22,7.36,5.0,484.0,88.81,1965.9,7.18,18.0,0.0,70.21,19.82,83.16,7.05,6.0,81.186,72.12244444444444,8.038,83.63411111111111,69.96488095238095,7.401873015873017,53,43,111,L2,96,0.552,39.0,58.0,-53.0,W1,97.0,0.402
2024-09-29,TB,BOS,RYAN PEPIOT,QUINN PRIESTER,89.0,88.84,2226.45,6.38,2.0,0.0,69.48,-2.27,79.46,7.5,1.0,450.0,91.68,2439.08,6.64,32.0,0.0,69.86,30.4,83.25,7.09,6.0,91.73566666666667,69.39790476190475,7.057714285714286,81.575,71.46854166666667,7.4775,53,45,61,W10,98,0.541,50.0,47.0,61.0,L4,97.0,0.515
2024-09-29,MIA,TOR,RYAN WEATHERS,RYAN BURR,215.0,89.14,2400.1,6.88,19.0,0.0,68.06,12.39,81.27,7.47,12.0,253.0,90.4,2221.63,5.89,13.0,0.0,71.32,21.69,82.52,7.42,3.0,79.26166666666666,71.31666666666666,7.25,82.90416666666665,69.64680134680135,6.942605542605542,55,41,17,L2,96,0.573,44.0,51.0,-55.0,W2,95.0,0.463
2024-09-29,TEX,LAA,NATHAN EOVALDI,JACK KOCHANOWICZ,400.0,94.36,2140.7,6.42,13.0,0.0,69.64,9.6,83.84,7.1,5.0,467.0,88.97,1984.45,6.55,28.0,0.0,69.09,18.8,82.7,7.09,5.0,74.65,60.804166666666674,6.395833333333333,83.60136363636364,66.70142857142858,7.219285714285714,47,49,-62,L1,96,0.49,48.0,49.0,47.0,W1,97.0,0.495
2024-09-29,OAK,SEA,MITCH SPENCE,LOGAN GILBERT,560.0,90.3,1902.77,7.41,48.0,0.0,69.1,11.83,83.5,7.4,6.0,497.0,87.29,2524.77,6.16,26.0,0.0,70.34,8.2,83.24,7.41,6.0,86.97749999999999,72.55511904761904,7.45077380952381,,,,51,45,32,W3,96,0.531,,,,,,
2024-09-29,BAL,MIN,ALBERT SUAREZ,BAILEY OBER,531.0,85.41,2123.78,7.35,44.0,0.0,69.91,21.47,80.5,7.43,6.0,,,,,,,,,,,,77.9085,66.02533333333334,7.206166666666666,80.39035714285714,67.93593253968254,6.964710317460318,47,49,-8,L1,96,0.49,43.0,52.0,-90.0,L2,95.0,0.453
2024-09-29,NYM,MIL,DAVID PETERSON,COLIN REA,471.0,89.14,2054.85,6.63,22.0,0.0,71.16,18.72,83.03,7.29,7.0,423.0,88.67,2130.8,7.07,31.0,0.0,69.72,12.67,82.07,7.11,5.0,79.66958333333334,69.03988095238095,6.736904761904762,83.78921428571428,71.62755555555556,7.358666666666667,56,40,81,W7,96,0.583,55.0,42.0,45.0,L1,97.0,0.567
2024-09-29,CWS,DET,JONATHAN CANNON,KENTA MAEDA,200.0,84.09,2109.56,6.1,15.0,0.0,70.42,29.02,78.92,7.73,5.0,536.0,88.97,2180.66,6.17,28.0,0.0,69.66,16.98,82.35,7.05,6.0,87.92315746753246,70.72342487373737,7.10019255050505,78.99270833333334,68.2971103896104,7.680876623376624,59,38,87,L4,97,0.608,32.0,65.0,-98.0,L2,97.0,0.33
