full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Yu Darvish,71,87.38,2468.42,5.87,3,0,,25.3,84.75,,1
Tyler Anderson,0,,,,5,0,,,,,1
Steven Matz,53,87.89,2252.57,6.53,7,0,,23.59,81.75,,2
Taijuan Walker,0,,,,1,0,,,,,1
Marco Gonzales,88,85.47,2037.62,6.47,1,0,,9.9,89.83,,1
Luke Weaver,50,89.91,2320.04,5.83,2,0,,27.29,85.51,,1
Zach Davies,0,,,,4,0,,,,,1
Tyler Glasnow,77,93.08,2604.23,7.11,3,0,,15.24,81.7,,1
Paul Blackburn,0,,,,3,0,,,,,1
Raisel Iglesias,0,,,,4,0,,,,,2
Dane Dunning,0,,,,8,0,,,,,1
Michael Soroka,0,,,,5,0,,,,,1
Casey Mize,70,90.31,2101.63,7.05,4,0,,23.48,83.0,,1
Peter Lambert,81,89.74,2049.9,6.26,5,0,,18.16,82.75,,1
Jordan Hicks,0,,,,6,0,,,,,1
Brady Singer,0,,,,7,0,,,,,2
Dean Kremer,0,,,,8,0,,,,,2
Bowden Francis,0,,,,3,0,,,,,1
Tommy Henry,44,86.04,2096.84,6.58,3,0,,26.64,80.96,,1
Lyon Richardson,0,,,,3,0,,,,,1
Christian Scott,59,91.41,2180.97,6.61,7,0,,18.41,80.04,,1
Andrew Wantz,0,,,,0,0,,,,,1
Louis Varland,76,91.71,2163.62,6.78,0,0,,15.66,85.33,,1
Patrick Monteverde,60,86.37,2092.7,6.24,3,0,,15.8,82.54,,1
Rhett Lowder,0,,,,3,0,,,,,1
