full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,479,85.1,1979.62,6.52,24,0,67.69,15.87,79.63,7.15,5
Zack Wheeler,502,91.08,2390.89,7.14,36,0,69.1,21.44,80.34,7.02,5
Nick Pivetta,435,87.41,2410.24,6.78,35,0,69.56,24.72,81.08,7.15,5
Max Fried,282,86.02,2310.43,6.55,20,0,67.61,8.34,78.44,6.92,3
Zach Eflin,544,87.3,2157.83,6.55,34,0,68.24,13.64,82.2,7.19,6
Bailey Ober,468,87.0,2157.13,7.26,34,0,68.86,23.8,82.37,7.45,5
Alex Faedo,248,89.56,2425.08,6.04,15,0,68.35,31.63,79.2,7.33,8
Jack Flaherty,496,86.47,2365.41,6.61,38,0,69.96,18.21,81.26,7.41,5
Logan Webb,603,89.26,1916.59,6.94,33,0,70.68,6.8,83.6,7.2,6
Tobias Myers,418,89.18,2161.62,6.67,23,0,69.74,20.64,83.68,7.07,5
Cody Bradford,301,85.61,2036.09,7.12,16,0,69.55,21.67,80.61,7.12,4
Mitchell Parker,408,87.9,1995.42,6.76,22,0,69.07,22.22,83.0,7.11,5
Bryce Miller,443,91.05,2200.6,6.44,30,0,70.47,23.77,84.08,7.14,5
Mitch Spence,450,88.14,2477.12,6.28,15,0,69.99,11.57,81.87,7.31,5
