full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Fernando Cruz,191,87.96,1808.66,6.85,17,0,68.18,25.5,86.84,7.3,11
Chris Sale,606,87.32,2229.75,6.48,47,0,67.57,12.89,80.38,7.32,6
Kyle Hendricks,395,83.43,2204.47,5.57,13,0,69.87,9.93,78.58,7.32,5
Andrew Heaney,507,87.47,2360.1,6.4,28,0,70.36,21.39,80.82,7.28,6
Taijuan Walker,346,86.89,1916.42,5.95,10,0,70.21,11.6,84.18,7.22,4
Chris Bassitt,552,86.14,2156.2,6.42,36,0,68.98,19.18,83.33,6.9,6
Joe Musgrove,305,88.13,2701.47,6.06,19,0,70.73,17.53,84.72,7.14,4
Kyle Freeland,519,88.5,2262.68,6.63,25,0,71.11,15.61,83.79,7.4,6
Michael Wacha,561,86.9,1927.51,6.84,34,0,68.9,17.96,81.1,7.28,6
Walker Buehler,259,88.4,2335.7,6.54,8,0,68.33,17.8,81.26,6.9,3
Luis Severino,543,92.37,2249.89,6.33,37,0,68.8,23.48,82.28,6.96,6
Chris Flexen,511,84.92,2190.86,6.34,16,0,70.29,22.15,82.02,7.45,6
Matt Foster,32,85.09,2161.25,5.98,2,0,69.89,32.27,85.01,7.22,2
Freddy Peralta,568,89.15,2225.17,6.67,30,0,69.52,22.35,82.81,7.12,6
Griffin Canning,543,89.46,2192.01,5.9,27,0,70.12,14.14,84.72,7.36,6
Drew Rasmussen,193,94.25,2554.7,6.58,15,0,66.9,18.87,82.9,6.79,7
MacKenzie Gore,564,91.29,2243.63,6.94,25,0,69.95,15.93,83.92,7.11,6
Corbin Burnes,572,91.02,2684.01,6.49,29,0,68.67,11.91,81.93,7.31,6
Mason Englert,33,87.66,2088.33,6.12,2,0,67.06,23.56,79.67,7.27,1
Andre Pallante,584,91.61,2324.92,6.66,24,0,69.2,1.83,82.13,6.98,6
Osvaldo Bido,456,91.04,2270.77,6.27,28,0,70.46,25.52,79.55,7.25,5
Tanner Bibee,455,88.49,2383.69,6.63,26,0,70.23,26.33,83.99,7.2,5
Max Meyer,536,90.1,2301.11,6.36,24,0,70.52,11.7,86.01,7.42,6
Brayan Bello,564,90.98,2115.81,6.29,35,0,70.84,8.66,82.76,7.39,6
Spencer Arrighetti,482,87.81,2451.42,7.0,47,0,69.88,24.21,83.21,7.35,5
Jack Leiter,83,91.24,2381.33,6.84,4,0,67.99,25.06,78.98,7.07,1
Kyle Harrison,413,86.23,2046.29,6.65,25,0,68.69,20.19,83.43,7.18,5
Paul Skenes,554,92.53,2125.04,6.45,39,0,68.4,12.48,82.0,7.39,6
David Festa,464,89.99,2228.91,6.88,36,0,69.28,17.09,84.01,7.44,6
