full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Justin Verlander,595,87.59,2408.39,5.88,36,0,69.44,27.47,81.42,7.17,6
Carlos Carrasco,294,88.28,2062.39,6.6,16,0,70.37,11.05,83.82,7.33,4
Jose Quintana,478,86.4,1937.21,6.52,19,0,69.93,17.42,83.61,7.42,6
Nathan Eovaldi,198,90.7,1977.92,6.47,14,0,70.72,12.5,85.25,7.16,3
Scott McGough,24,90.11,2092.38,5.85,2,0,70.24,25.56,85.3,7.0,2
Taijuan Walker,501,86.77,2026.51,5.94,25,0,70.8,14.41,84.13,7.41,6
Frankie Montas,528,90.91,2190.11,5.94,23,0,69.7,19.3,82.48,7.27,6
Tyler Glasnow,579,92.31,2663.74,7.5,53,0,69.88,13.22,82.96,7.31,6
Ty Blach,472,85.13,2033.18,5.17,17,0,69.43,13.09,83.81,7.14,6
Chris Flexen,491,85.28,2217.29,6.28,24,0,69.2,16.59,82.28,7.41,6
Zack Littell,536,87.73,1846.87,6.25,27,0,70.95,22.53,84.05,7.26,6
Bailey Ober,550,86.95,2134.18,7.18,30,0,70.62,22.71,80.11,7.38,6
Luis Gil,564,93.71,2237.47,6.76,45,0,69.7,21.9,82.27,7.18,6
Patrick Sandoval,578,86.82,2157.51,6.27,29,0,68.72,17.89,81.86,7.3,6
Cole Ragans,595,90.14,2424.49,6.1,44,0,69.88,18.13,81.77,7.35,6
Bryse Wilson,480,88.94,2149.3,6.51,17,0,70.33,16.65,83.04,7.19,6
Tarik Skubal,551,92.2,2052.61,6.29,43,0,69.28,15.2,83.3,7.11,6
Trevor Rogers,519,88.21,2221.5,6.7,23,0,71.0,14.43,84.29,7.32,6
Andre Pallante,229,91.06,2386.48,6.68,11,0,68.04,4.8,78.98,6.94,3
George Kirby,550,91.77,2126.15,6.63,33,0,69.52,15.46,83.1,7.07,6
Bowden Francis,106,86.67,2323.19,6.78,5,0,71.01,24.98,83.24,7.17,2
Keaton Winn,147,92.55,2084.58,6.34,11,0,71.32,19.48,87.36,7.47,2
Zack Kelly,216,88.02,2408.36,7.03,11,0,69.05,10.81,79.5,7.15,9
Grayson Rodriguez,459,90.26,2338.03,7.24,33,0,69.39,23.57,81.84,7.12,5
Jared Jones,538,92.38,2482.24,6.78,27,0,70.22,18.54,83.96,7.21,6
Shota Imanaga,430,87.16,1928.5,6.32,29,0,71.17,22.23,81.62,7.42,5
Mitch Spence,470,87.11,2628.11,6.27,19,0,69.99,16.4,83.5,7.35,7
DJ Herz,162,88.89,2227.8,6.71,8,0,72.61,28.37,84.63,7.38,2
Hurston Waldrep,62,90.15,1617.76,6.56,1,0,70.04,7.59,80.54,7.63,1
Adam Mazur,159,89.42,2181.42,5.99,4,0,69.8,20.08,83.57,7.46,2
