full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Yusei Kikuchi,563,91.43,2238.31,6.99,43,0,69.67,20.13,82.53,7.05,6
Kevin Gausman,514,90.52,2079.4,6.64,22,0,70.79,23.91,84.86,7.19,5
Taijuan Walker,76,88.41,1887.84,6.11,5,0,70.56,-4.05,83.51,7.19,1
Austin Gomber,446,85.2,2191.85,6.73,22,0,70.22,18.51,83.26,7.37,5
Colin Rea,455,88.83,2099.27,6.6,34,0,70.42,24.1,84.06,7.46,5
Erick Fedde,456,88.73,2146.59,6.66,21,0,69.73,28.06,82.04,7.15,5
Seth Lugo,480,87.51,2593.07,6.01,18,0,69.83,13.87,82.65,7.23,5
Carson Fulmer,475,89.5,2135.97,6.36,25,0,71.04,18.34,85.1,7.38,6
Paul Blackburn,329,87.39,2261.62,6.28,18,0,69.35,12.35,80.1,7.15,4
Jake Irvin,586,89.5,2419.59,7.11,26,0,70.27,19.29,83.12,7.03,6
Javier Assad,414,87.0,2057.94,6.6,13,0,70.12,23.12,80.54,7.24,5
Hunter Greene,526,92.9,2281.76,6.5,36,0,68.64,26.64,81.52,7.07,5
Shane Baz,430,90.9,2354.55,6.6,21,0,70.1,20.43,85.83,7.22,5
Tarik Skubal,478,92.44,2039.39,6.38,40,0,69.27,19.26,83.75,7.08,5
Trevor Rogers,545,87.88,2186.15,6.76,17,0,69.59,18.9,84.36,7.22,6
George Kirby,465,91.43,2115.9,6.52,26,0,69.86,16.3,83.89,7.12,5
Joe Boyle,85,96.04,2586.98,6.62,6,0,68.75,25.76,85.56,7.07,1
Kutter Crawford,401,86.58,2280.73,6.17,19,0,70.35,25.5,82.35,7.3,5
Valente Bellozo,253,84.73,2289.33,6.05,13,0,70.77,32.95,86.04,7.31,3
Jonathan Cannon,471,89.11,2140.1,6.11,16,0,70.5,23.58,82.57,7.09,5
Kyle Harrison,422,86.23,2063.76,6.63,30,0,69.5,18.19,83.62,7.11,5
Gavin Stone,433,91.59,2068.07,6.61,19,0,69.82,14.96,82.91,7.26,5
Zebby Matthews,77,91.13,2239.62,6.42,5,0,71.54,14.73,87.82,7.42,1
