game_date,home_team,away_team,winner
2024-08-26,Guardians,Royals,Royals
2024-08-26,Guardians,Royals,Royals
2024-08-26,Phillies,Astros,Phillies
2024-08-26,Pirates,Cubs,Cubs
2024-08-26,Nationals,Yankees,Yankees
2024-08-26,Red Sox,Blue Jays,Blue Jays
2024-08-26,Twins,Braves,Braves
2024-08-26,Cardinals,Padres,Padres
2024-08-26,White Sox,Tigers,Tigers
2024-08-26,Rockies,Marlins,Rockies
2024-08-26,Mariners,Rays,Mariners
