mlbam_id,avg_launch_speed,avg_bat_speed,avg_swing_length,recent_home_runs,recent_strikeouts,plate_appearances,home_run_rate,strikeout_rate
444482,80.41666666666667,71.3111111111111,6.866666666666666,0,0,16,0.0,0.0
453568,85.83333333333333,68.2875,6.925,0,1,17,0.0,0.058823529411764705
456781,62.3,61.4,5.9,0,0,1,0.0,0.0
457705,83.43333333333334,74.3,8.040000000000001,0,0,18,0.0,0.0
457759,83.925,63.4625,5.925,2,1,20,0.1,0.05
467793,92.15,74.3,7.733333333333333,0,1,8,0.0,0.125
500743,82.39999999999999,68.75,7.3,0,0,10,0.0,0.0
502110,84.89999999999999,73.95555555555556,8.788888888888888,0,2,18,0.0,0.1111111111111111
502671,88.60000000000001,72.86,7.75,0,1,18,0.0,0.05555555555555555
514888,86.975,69.21666666666665,7.483333333333333,0,1,11,0.0,0.09090909090909091
516782,86.92,63.15,6.9,0,1,14,0.0,0.07142857142857142
518595,86.51666666666667,71.9,7.9375,0,2,16,0.0,0.125
518692,98.72857142857143,70.26666666666667,7.166666666666667,1,0,16,0.0625,0.0
519317,101.5,84.1,9.1,0,0,1,0.0,0.0
521692,92.25,71.37777777777778,7.51111111111111,0,1,15,0.0,0.06666666666666667
542194,87.55,72.47142857142858,7.871428571428572,0,2,9,0.0,0.2222222222222222
542303,81.48333333333333,70.78,7.07,0,3,20,0.0,0.15
543685,85.05,67.75,6.7,0,0,10,0.0,0.0
543760,92.975,68.84,7.7,0,0,9,0.0,0.0
543807,84.73333333333333,67.85000000000001,7.466666666666666,0,1,16,0.0,0.0625
543877,90.0,67.53999999999999,6.68,0,1,10,0.0,0.1
547180,88.21428571428571,72.075,7.0625,0,1,11,0.0,0.09090909090909091
553993,88.72857142857143,66.67,7.85,0,0,15,0.0,0.0
570482,78.43333333333334,66.5625,6.7625,0,0,12,0.0,0.0
571448,84.14285714285714,66.3125,7.9125,0,1,23,0.0,0.043478260869565216
571657,95.0,68.3,7.1,0,0,3,0.0,0.0
571771,46.5,51.05,6.05,0,1,4,0.0,0.25
571912,66.78333333333333,65.88,6.459999999999999,0,0,12,0.0,0.0
571970,96.23333333333333,74.8,7.566666666666666,0,0,11,0.0,0.0
573262,90.88571428571429,67.1625,7.1125,0,0,15,0.0,0.0
592192,85.44,65.18333333333334,7.0,0,0,19,0.0,0.0
592206,78.825,74.68,6.94,0,1,12,0.0,0.08333333333333333
592273,82.02000000000001,73.3,7.4,0,0,9,0.0,0.0
592325,90.6,61.599999999999994,7.275,0,1,12,0.0,0.08333333333333333
592450,105.06666666666666,76.725,8.425,0,1,9,0.0,0.1111111111111111
592518,90.87142857142858,73.82000000000001,7.25,0,0,20,0.0,0.0
592626,74.28333333333333,74.61666666666666,8.116666666666667,0,1,15,0.0,0.06666666666666667
592663,92.36666666666667,71.4125,7.3625,0,1,12,0.0,0.08333333333333333
593160,87.46000000000001,63.01666666666667,6.516666666666667,0,1,18,0.0,0.05555555555555555
593428,76.4875,69.27777777777777,6.9,0,1,18,0.0,0.05555555555555555
593871,,71.8,7.35,0,1,4,0.0,0.25
595281,58.400000000000006,38.15,4.65,0,0,4,0.0,0.0
595777,86.83333333333333,72.22,7.640000000000001,0,2,19,0.0,0.10526315789473684
596019,84.225,69.08571428571429,7.557142857142857,0,1,18,0.0,0.05555555555555555
596146,95.6,69.675,6.925,0,0,7,0.0,0.0
602104,79.60000000000001,67.38333333333334,7.466666666666666,0,1,9,0.0,0.1111111111111111
605137,93.2,71.1,7.4,0,0,3,0.0,0.0
605141,75.48333333333333,51.699999999999996,6.033333333333334,1,2,18,0.05555555555555555,0.1111111111111111
605170,78.775,71.875,6.925,0,1,18,0.0,0.05555555555555555
605346,66.4,51.23333333333333,6.033333333333334,0,0,6,0.0,0.0
606115,72.26666666666667,71.475,8.0875,0,1,12,0.0,0.08333333333333333
606192,79.7,71.6,8.03076923076923,0,1,17,0.0,0.058823529411764705
607043,91.68333333333334,74.54444444444444,7.688888888888889,0,1,26,0.0,0.038461538461538464
607208,77.66,64.03999999999999,6.9799999999999995,1,2,19,0.05263157894736842,0.10526315789473684
608070,83.9,71.15833333333333,6.933333333333334,0,2,18,0.0,0.1111111111111111
608336,82.77142857142857,70.57142857142857,6.971428571428571,0,2,19,0.0,0.10526315789473684
608348,77.77142857142857,68.625,7.1625,0,1,13,0.0,0.07692307692307693
608369,75.91666666666667,72.37272727272727,6.4818181818181815,0,2,16,0.0,0.125
608385,84.2,63.975,7.2,1,0,12,0.08333333333333333,0.0
608671,61.699999999999996,51.7,5.3,0,1,14,0.0,0.07142857142857142
608701,83.84,70.11428571428571,7.028571428571428,0,1,17,0.0,0.058823529411764705
621020,78.53333333333335,71.32000000000001,7.2,0,1,9,0.0,0.1111111111111111
621438,73.8,68.95,7.3,0,1,4,0.0,0.25
621493,85.67142857142858,65.9125,6.6875,0,0,18,0.0,0.0
621566,92.6,75.2,7.08,0,0,10,0.0,0.0
622534,85.0,68.4,7.1,0,0,5,0.0,0.0
623993,84.725,67.54444444444444,6.266666666666667,1,0,16,0.0625,0.0
624413,90.47142857142856,68.56363636363636,6.827272727272727,1,2,23,0.043478260869565216,0.08695652173913043
624424,89.48571428571428,69.01428571428572,6.828571428571428,1,0,15,0.06666666666666667,0.0
624428,76.75,68.13333333333334,7.3,0,0,7,0.0,0.0
624585,97.8,76.84,7.5,0,1,19,0.0,0.05263157894736842
624641,107.44999999999999,76.95,8.8,1,0,10,0.1,0.0
628451,,,,0,1,3,0.0,0.3333333333333333
630105,79.2375,70.3875,6.8125,1,0,17,0.058823529411764705,0.0
641343,85.78,72.23636363636363,8.172727272727274,0,4,22,0.0,0.18181818181818182
641355,85.51666666666667,61.75,7.475,0,0,15,0.0,0.0
641487,92.95,71.9,7.2,0,0,17,0.0,0.0
641598,80.625,73.04285714285713,6.8999999999999995,0,0,20,0.0,0.0
641645,91.2,61.074999999999996,6.7,0,0,14,0.0,0.0
641658,67.96666666666667,65.33333333333333,6.7,0,2,14,0.0,0.14285714285714285
641680,85.86,70.23333333333333,7.55,1,0,9,0.1111111111111111,0.0
641857,75.35714285714286,64.8625,6.4875,0,1,21,0.0,0.047619047619047616
641933,85.63333333333333,73.84,7.38,1,2,16,0.0625,0.125
642086,83.13333333333334,66.4,7.025,0,0,7,0.0,0.0
642133,79.6,84.7,8.2,0,0,3,0.0,0.0
642136,87.0,74.575,7.9,0,0,10,0.0,0.0
642215,73.56666666666666,73.65,7.6,0,0,13,0.0,0.0
642350,82.7,67.08888888888889,8.066666666666666,0,2,14,0.0,0.14285714285714285
642708,85.65714285714286,71.80000000000001,7.48888888888889,1,1,11,0.09090909090909091,0.09090909090909091
642715,88.5,75.48571428571428,8.0,1,1,16,0.0625,0.0625
643217,83.01428571428572,63.260000000000005,6.88,0,0,20,0.0,0.0
643289,79.275,66.84285714285714,7.571428571428571,0,1,10,0.0,0.1
643376,76.62,57.875,6.2,0,1,15,0.0,0.06666666666666667
643396,76.81666666666668,60.6625,6.775,0,1,21,0.0,0.047619047619047616
643446,79.05714285714285,63.86666666666666,7.066666666666666,0,2,18,0.0,0.1111111111111111
645302,71.58333333333333,53.32000000000001,5.42,0,0,10,0.0,0.0
645305,85.56666666666666,66.03333333333333,6.566666666666666,0,1,10,0.0,0.1
646240,81.22857142857143,70.72727272727273,7.345454545454545,0,1,19,0.0,0.05263157894736842
647304,92.05,73.76666666666667,7.416666666666667,0,0,10,0.0,0.0
649966,79.65,69.72,8.24,0,2,11,0.0,0.18181818181818182
650333,83.3,63.2125,6.025,0,0,21,0.0,0.0
650391,92.275,74.9,7.075,1,0,9,0.1111111111111111,0.0
650402,87.64285714285714,73.84285714285714,7.357142857142857,0,0,14,0.0,0.0
650489,68.56666666666666,68.32000000000001,6.8,0,0,12,0.0,0.0
650559,84.25555555555555,71.17,7.709999999999999,0,1,19,0.0,0.05263157894736842
655316,37.2,11.5,1.7,0,0,1,0.0,0.0
656305,94.8,76.25,7.55,0,0,17,0.0,0.0
656555,79.85,65.78333333333333,8.0,0,1,16,0.0,0.0625
656582,73.075,66.2125,7.4375,0,2,15,0.0,0.13333333333333333
656716,85.325,66.7,6.725,0,0,7,0.0,0.0
656775,77.47999999999999,70.91666666666667,7.783333333333334,0,0,21,0.0,0.0
656811,88.88333333333333,72.31428571428572,7.014285714285714,0,0,14,0.0,0.0
656896,,72.73333333333333,8.0,0,1,5,0.0,0.2
656941,94.775,75.6625,7.175,0,0,21,0.0,0.0
656976,81.53333333333333,67.24444444444445,7.022222222222222,0,0,21,0.0,0.0
657041,99.9,74.3,6.7,0,0,2,0.0,0.0
657077,83.88,67.83333333333333,6.3,0,0,10,0.0,0.0
657136,74.7,70.55,6.8,0,0,7,0.0,0.0
657557,69.75,72.52000000000001,7.25,0,4,16,0.0,0.25
657656,91.9,65.95,6.016666666666667,0,1,6,0.0,0.16666666666666666
657757,70.55714285714285,70.0625,7.6875,0,1,18,0.0,0.05555555555555555
660271,88.63333333333333,75.01333333333334,7.7,1,1,30,0.03333333333333333,0.03333333333333333
660821,73.0,67.0,6.8375,0,2,15,0.0,0.13333333333333333
661388,85.08571428571429,74.0875,7.575,0,1,23,0.0,0.043478260869565216
662139,82.34166666666667,74.97333333333333,8.146666666666667,1,2,29,0.034482758620689655,0.06896551724137931
663368,76.53999999999999,69.75,7.316666666666666,0,2,17,0.0,0.11764705882352941
663457,103.425,76.3,6.5,0,0,11,0.0,0.0
663527,84.425,62.48333333333333,6.433333333333334,0,1,12,0.0,0.08333333333333333
663538,78.99,67.7090909090909,6.6909090909090905,0,1,22,0.0,0.045454545454545456
663616,91.0,69.06666666666666,7.166666666666667,0,1,11,0.0,0.09090909090909091
663662,73.48181818181818,73.73571428571428,6.8500000000000005,0,2,25,0.0,0.08
663728,91.0625,75.07000000000001,8.040000000000001,0,1,15,0.0,0.06666666666666667
663757,69.65,61.425,7.15,0,2,13,0.0,0.15384615384615385
663837,94.5,71.06666666666666,7.483333333333333,0,1,16,0.0,0.0625
663853,87.61428571428571,70.71111111111111,6.277777777777778,0,1,10,0.0,0.1
663886,74.25,70.53333333333335,7.433333333333334,0,0,8,0.0,0.0
663898,90.75,70.55,7.1000000000000005,0,0,16,0.0,0.0
663993,73.10000000000001,71.1125,6.925,0,2,15,0.0,0.13333333333333333
664023,84.44,72.36,7.040000000000001,0,2,17,0.0,0.11764705882352941
664034,88.66666666666667,68.57272727272726,7.545454545454546,0,2,24,0.0,0.08333333333333333
664040,90.475,68.92999999999999,6.7700000000000005,0,0,14,0.0,0.0
664238,81.5375,73.51,7.12,0,0,21,0.0,0.0
