game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-08-29,LAA,DET,JACK KOCHANOWICZ,KEIDER MONTERO,522.0,89.47,2352.83,6.35,27.0,0.0,69.78,17.28,82.28,7.06,6.0,325.0,93.62,2194.89,6.47,7.0,0.0,69.74,4.98,85.96,6.94,4.0,86.92486394557822,70.05638579674294,6.909744897959184,82.18253968253968,67.02111111111113,6.456190476190477,59,38,87,L4,97,0.608,47.0,49.0,-62.0,L1,96.0,0.49
2024-08-29,SF,MIL,HAYDEN BIRDSONG,AARON CIVALE,439.0,87.38,2512.52,5.67,22.0,0.0,69.49,22.5,82.2,7.11,5.0,401.0,89.24,2245.62,6.56,22.0,0.0,69.58,18.68,83.45,7.24,5.0,87.88444444444444,70.19575757575758,7.600606060606061,77.375,71.72083333333333,7.543055555555555,56,40,81,W7,96,0.583,52.0,45.0,17.0,L2,97.0,0.536
2024-08-29,TEX,CWS,NATHAN EOVALDI,NICK NASTRINI,98.0,86.31,2281.51,6.5,3.0,0.0,67.08,20.48,80.47,7.62,1.0,485.0,90.17,1961.46,6.56,32.0,0.0,69.83,12.54,81.19,7.17,5.0,77.18666666666667,69.59074074074074,7.491666666666667,83.68845238095238,69.48987322201607,7.289285714285714,32,65,-98,L2,97,0.33,48.0,49.0,47.0,W1,97.0,0.495
2024-08-29,SD,STL,MICHAEL KING,SONNY GRAY,567.0,87.79,2515.91,6.58,40.0,0.0,68.09,13.55,82.71,7.27,6.0,,,,,,,,,,,,77.42444444444443,66.36314935064935,7.048214285714285,77.95896825396825,66.86723484848484,6.770223063973064,51,46,17,W1,97,0.526,52.0,44.0,7.0,L1,96.0,0.542
2024-08-29,MIA,COL,VALENTE BELLOZO,BRADLEY BLALOCK,351.0,88.55,2052.7,6.44,14.0,0.0,70.3,20.77,84.62,7.16,4.0,493.0,83.34,2298.87,5.99,22.0,0.0,70.76,32.06,85.7,7.28,6.0,84.30416666666666,67.46115079365079,7.307738095238094,80.2514880952381,72.46026515151515,6.742121212121212,22,74,-253,L2,96,0.229,44.0,51.0,-55.0,W2,95.0,0.463
2024-08-29,NYM,ARI,DAVID PETERSON,RYNE NELSON,585.0,91.26,2216.83,6.71,42.0,0.0,69.27,20.09,83.03,7.01,6.0,543.0,88.7,2099.71,7.05,27.0,0.0,69.35,11.46,83.14,6.97,6.0,,,,89.54263888888889,69.6128125,7.06125,47,50,5,W1,97,0.485,55.0,42.0,45.0,L1,97.0,0.567
2024-08-29,OAK,CIN,JT GINN,JULIAN AGUIAR,226.0,87.75,1942.77,5.99,7.0,0.0,71.4,26.53,84.94,7.16,3.0,,,,,,,,,,,,90.00625,71.26288690476191,7.216964285714286,,,,50,47,31,W2,97,0.515,,,,,,
2024-08-29,ATL,PHI,CHARLIE MORTON,CRISTOPHER SANCHEZ,,,,,,,,,,,,,,,,,,,,,,,86.39583333333333,70.48005952380953,7.696130952380953,78.7225,69.184375,7.111875,55,41,63,W1,96,0.573,42.0,53.0,2.0,L1,95.0,0.442
2024-08-29,TOR,BOS,BOWDEN FRANCIS,KUTTER CRAWFORD,506.0,86.72,2354.37,6.14,22.0,0.0,69.44,26.22,81.23,7.25,6.0,449.0,87.8,1974.3,6.79,39.0,0.0,69.44,27.18,82.32,7.04,6.0,79.97395833333333,72.37035984848485,7.390435606060606,82.545,72.24312499999999,7.7197916666666675,53,45,61,W10,98,0.541,55.0,41.0,17.0,L2,96.0,0.573
2024-08-29,KC,HOU,BRADY SINGER,HUNTER BROWN,600.0,92.78,2212.09,6.6,36.0,0.0,69.35,19.19,79.6,6.81,6.0,586.0,88.05,2386.06,7.06,36.0,0.0,69.41,13.03,80.94,7.31,6.0,84.93531746031745,68.00565476190475,7.172619047619048,77.92940476190476,70.72848124098124,7.279029581529582,56,40,56,L1,96,0.583,47.0,50.0,-28.0,W1,97.0,0.485
2024-08-29,BAL,LAD,CADE POVICH,BOBBY MILLER,273.0,91.13,2347.84,6.84,13.0,0.0,67.79,20.14,87.02,7.18,3.0,260.0,85.92,2236.69,6.33,12.0,0.0,70.18,24.48,84.04,7.37,3.0,82.51583333333333,70.42414285714285,7.389642857142857,83.5428125,67.24054315476191,7.075022321428572,58,39,69,W2,97,0.598,43.0,52.0,-90.0,L2,95.0,0.453
