full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Wade Miley,205,88.39,2208.68,6.11,7,0,70.66,17.47,84.74,7.24,3
Merrill Kelly,587,89.45,2310.45,6.04,45,0,70.88,13.31,84.96,7.53,6
Zack Wheeler,509,92.21,2461.82,7.19,36,0,70.33,17.73,80.18,7.0,5
Miles Mikolas,492,87.05,2238.97,6.26,22,0,70.91,20.11,83.99,7.01,6
Yusei Kikuchi,596,89.14,2162.4,6.75,34,0,71.3,20.45,83.73,7.13,6
Austin Gomber,76,82.1,1872.51,6.64,4,0,71.62,23.9,78.56,7.62,1
Nick Pivetta,539,86.98,2478.97,6.82,39,0,69.2,25.82,82.28,7.21,6
Jeffrey Springs,541,85.02,1993.04,6.29,30,0,69.41,18.11,83.89,7.46,6
Colin Rea,535,88.96,2131.32,6.63,23,0,68.48,17.56,83.97,7.06,6
Max Fried,560,88.99,2425.74,6.49,38,0,69.92,10.86,81.11,7.01,6
Aaron Civale,422,87.75,2614.55,5.54,21,0,69.62,25.11,80.24,7.08,5
Scott Blewett,197,87.66,1978.97,7.13,8,0,68.92,12.72,85.41,7.37,8
Griffin Canning,501,90.23,2177.17,5.89,21,0,70.2,12.24,84.42,7.32,6
Grant Holmes,547,89.56,2603.5,6.01,48,0,68.88,13.81,82.82,7.33,6
Mitch Keller,535,89.01,2506.71,6.55,24,0,69.53,14.48,84.73,7.07,6
Sean Hjelle,119,89.85,2181.62,6.75,6,0,68.92,15.03,86.93,7.35,4
Tyler Holton,188,87.3,2279.26,6.45,10,0,68.59,11.42,80.7,7.14,13
MacKenzie Gore,568,90.03,2257.1,6.9,43,0,69.24,23.67,83.74,7.04,6
Dustin May,544,90.42,2735.81,6.54,34,0,70.18,18.77,82.6,7.13,6
Shane Baz,531,91.72,2485.84,6.46,25,0,70.66,15.66,85.09,7.08,6
Emerson Hancock,504,91.29,2203.9,6.1,23,0,69.4,22.54,83.54,6.99,6
Kumar Rocker,148,92.5,2238.23,6.74,11,0,68.91,24.78,85.13,7.18,2
Brayan Bello,555,91.63,2236.82,6.39,28,0,70.16,10.04,81.63,7.2,6
Simeon Woods Richardson,151,86.77,2279.04,6.83,8,0,70.51,16.88,85.33,7.24,2
Quinn Priester,493,90.45,2285.06,6.42,22,0,70.78,8.07,83.56,7.27,6
Brandon Walter,267,85.5,2274.39,6.58,19,0,70.82,7.18,83.4,7.36,3
Noah Cameron,522,85.52,2239.64,6.22,29,0,69.61,13.21,84.65,7.39,6
