team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,84.76472222222222,70.23011363636363,7.465993265993266
BAL,85.61036255411256,71.53897893772894,7.193002518315018
BOS,92.13361111111112,71.88361111111111,7.428055555555556
CHC,81.10606837606838,69.93686372269705,7.109439696106363
CIN,81.15805555555555,65.04171236171236,6.750896464646465
CLE,86.51972222222223,68.95962301587302,7.007579365079366
COL,78.95277777777777,72.29841269841269,7.5468253968253975
CWS,79.96055555555556,68.98798611111111,7.452361111111111
DET,81.194,70.39977056277057,7.396387445887446
HOU,83.71454081632653,69.88353174603175,7.642857142857143
KC,81.579417989418,69.14779202279202,7.104685592185593
LAA,77.29603174603174,67.63571428571429,6.842724867724868
LAD,82.62130952380953,70.43199328449329,7.476959706959708
MIA,88.3063492063492,71.48333333333333,6.8999999999999995
MIL,83.11468253968253,68.15462301587301,7.130634920634921
MIN,86.45599999999999,71.49994444444444,7.302222222222222
NYM,82.56785714285715,69.16804421768708,7.248622448979591
NYY,82.54518707482994,70.63993197278911,7.520272108843537
PHI,83.56248299319728,70.70324263038549,7.163492063492064
PIT,82.38261904761906,66.02898629148629,6.610600048100047
SD,89.79138888888889,70.07487012987013,6.941758658008658
SEA,79.91244897959184,70.91992063492063,7.516785714285715
SF,83.56111111111112,69.77642857142858,7.293597883597883
STL,86.20208333333333,68.4,7.4743055555555555
TB,84.88869047619048,68.51220238095237,6.877380952380952
TEX,84.88666666666667,69.60346250971251,7.12010101010101
TOR,88.37619047619046,71.89455128205128,7.598824786324786
WSH,90.26666666666667,71.08928571428571,7.532738095238095
