full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Merrill Kelly,603,89.11,2311.82,6.05,45,0,71.13,10.72,85.37,7.58,6
Chris Sale,610,87.38,2301.98,6.58,50,0,66.97,14.78,81.36,7.23,6
Miles Mikolas,382,86.51,2205.76,6.26,17,0,69.86,21.56,83.82,6.97,5
Nick Pivetta,524,87.35,2451.85,6.82,37,0,69.84,25.46,82.19,7.18,6
Kyle Freeland,507,87.19,2331.62,6.55,24,0,71.22,14.33,84.44,7.55,6
Lucas Giolito,476,88.14,2017.57,6.94,20,0,68.35,18.74,84.06,7.03,6
Cal Quantrill,473,88.73,2041.78,6.35,24,0,70.23,19.59,83.58,7.23,6
Griffin Canning,499,89.84,2197.32,5.86,26,0,69.71,8.47,83.9,7.33,6
Clarke Schmidt,552,89.33,2905.88,6.03,35,0,70.11,22.61,82.59,7.09,6
Tony Gonsolin,532,88.23,2174.06,5.89,29,0,69.42,14.5,85.3,7.26,6
MacKenzie Gore,483,90.21,2243.45,6.87,39,0,70.06,22.65,82.34,7.13,5
DL Hall,125,89.5,2307.61,6.82,8,0,68.74,26.22,80.64,7.14,3
Shane Baz,518,91.51,2496.6,6.48,23,0,69.46,16.96,83.99,7.0,6
Andrew Abbott,559,87.41,2320.69,6.3,36,0,69.76,27.06,80.0,7.19,6
Emerson Hancock,493,90.61,2213.43,6.1,23,0,70.24,19.39,84.13,7.1,6
Kumar Rocker,66,94.38,2269.02,6.73,5,0,70.66,22.32,87.04,7.37,1
Mike Burrows,225,87.72,2183.82,6.33,11,0,70.62,8.15,81.75,7.58,3
Ryan Gusto,343,89.5,2347.73,6.46,16,0,70.76,21.75,84.3,7.17,5
Sawyer Gipson-Long,70,88.4,2181.83,7.44,3,0,69.17,24.11,85.53,7.42,1
Mick Abel,162,91.68,2483.71,6.75,11,0,69.97,20.67,85.16,7.07,2
Kyle Harrison,301,91.58,2235.52,6.78,19,0,68.31,17.52,83.3,6.71,7
Jared Shuster,150,88.2,2069.26,6.54,5,0,71.82,16.7,80.95,7.35,6
Cade Povich,482,86.29,2221.73,6.17,33,0,70.68,15.62,82.61,7.34,5
Noah Cameron,255,84.93,2196.86,6.25,13,0,68.83,12.38,84.08,7.4,3
Zebby Matthews,323,91.77,2306.13,6.41,25,0,69.02,24.14,82.98,7.16,4
