team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
BAL,85.44841991341991,69.93702380952381,7.385119047619047
BOS,84.73642857142858,73.60125,7.47875
CHC,83.27428571428571,68.238231292517,6.938384353741497
CIN,80.62,67.51873015873016,7.1303174603174595
CLE,87.456,70.25066666666666,7.037714285714285
CWS,79.175,64.16884920634921,7.483531746031747
DET,83.49553571428571,70.82386063011063,7.035333694083694
HOU,76.02194444444444,64.96542022792022,7.091203703703704
KC,82.292,69.43790476190478,7.206571428571429
LAD,81.72076530612244,69.63770202020201,7.077159090909091
MIL,89.86071428571428,69.48424242424242,7.240366161616162
MIN,91.84023809523809,70.44492724867725,7.062189153439153
NYM,84.37895238095238,72.9601038961039,7.203151515151515
NYY,89.91059523809524,73.38870370370371,7.757466931216931
PIT,80.75555555555555,70.62988095238096,6.99095238095238
SD,79.95531746031746,71.50989795918368,7.31267006802721
SEA,82.49721088435373,69.87895833333333,6.984131944444444
STL,80.81044217687075,69.81632395382395,7.265169552669553
TB,80.81102813852814,71.50681818181818,7.129333333333333
TEX,85.87473922902494,68.98204906204906,6.922813852813853
