team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
BOS,83.70068783068784,67.32121212121213,7.230976430976431
CHC,76.93842592592593,65.91871212121212,6.686320346320347
CIN,84.75376984126984,72.8020634920635,7.282678571428572
CLE,85.25333333333333,66.61488095238096,7.0375000000000005
CWS,86.91666666666667,66.67,7.226458333333333
HOU,75.85305555555556,64.17410714285715,7.4808531746031734
KC,84.92226190476191,71.5624107142857,7.420624999999999
LAD,90.99261904761904,71.39411616161617,7.487752525252525
MIA,84.72638888888889,69.6354761904762,6.441190476190476
MIN,79.66,69.53916666666666,7.386666666666668
NYM,86.46495238095238,71.15202020202021,7.171717171717172
PHI,82.0,70.80275510204082,7.417602040816327
SF,88.22222222222221,71.9037037037037,7.8
STL,82.52746598639456,64.16757369614513,6.745748299319728
TEX,84.8463492063492,69.52388583638583,7.254297924297924
WSH,87.65722222222223,70.69030784030784,7.693756012506012
