mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
502671,paul goldschmidt,NYY,86.48,74.22,8.13,18,0,1,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,98.7,65.97,7.9,10,0,1,17.0,68.0,426.0,0.28,0.46
518692,freddie freeman,LAD,84.07,67.91,6.93,21,0,2,10.0,86.0,384.0,0.3,0.47
521692,salvador pérez,KC,79.26,72.99,7.93,19,0,3,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,89.42,71.18,7.67,15,1,0,13.0,90.0,396.0,0.24,0.39
543760,marcus semien,TEX,77.11,61.0,7.33,11,0,0,13.0,80.0,429.0,0.23,0.36
543807,george springer,TOR,78.8,70.0,6.9,2,0,0,17.0,73.0,393.0,0.29,0.5
553993,eugenio suárez,AZ,74.21,72.14,7.66,14,0,1,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,85.17,71.7,8.32,19,0,0,10.0,36.0,379.0,0.24,0.38
572233,christian walker,HOU,87.25,77.18,7.42,19,0,2,13.0,114.0,412.0,0.23,0.38
573262,mike yastrzemski,SF,83.5,68.14,7.59,20,0,4,8.0,82.0,358.0,0.24,0.36
575929,willson contreras,STL,79.21,72.73,7.34,28,1,2,14.0,104.0,417.0,0.27,0.46
592206,nick castellanos,PHI,84.31,71.17,6.8,15,0,0,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,88.32,75.38,7.6,17,0,1,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,91.55,70.04,7.15,19,1,0,19.0,76.0,443.0,0.29,0.49
592885,christian yelich,MIL,80.18,72.89,7.75,18,0,1,19.0,112.0,412.0,0.26,0.44
596019,francisco lindor,NYM,88.74,72.29,7.65,19,0,0,20.0,85.0,462.0,0.25,0.44
596146,max kepler,PHI,87.98,70.23,7.32,16,0,0,11.0,66.0,338.0,0.2,0.36
605137,josh bell,WSH,78.65,69.6,7.62,16,0,2,13.0,59.0,348.0,0.22,0.39
606192,teoscar hernández,LAD,88.51,74.95,7.82,13,0,1,15.0,80.0,335.0,0.25,0.46
607043,brandon nimmo,NYM,72.95,72.28,7.82,13,0,2,19.0,81.0,414.0,0.26,0.47
607208,trea turner,PHI,93.68,72.47,7.38,13,2,1,11.0,75.0,455.0,0.3,0.44
621020,dansby swanson,CHC,82.92,69.22,7.26,15,0,2,16.0,115.0,426.0,0.25,0.42
621043,carlos correa,MIN,84.85,73.57,6.71,21,1,1,7.0,66.0,349.0,0.27,0.39
621439,byron buxton,MIN,94.9,70.81,8.04,18,0,2,23.0,97.0,361.0,0.28,0.57
621493,taylor ward,LAA,96.32,71.47,7.12,13,0,1,23.0,119.0,442.0,0.23,0.48
621566,matt olson,ATL,83.05,70.41,7.11,25,0,0,18.0,106.0,453.0,0.26,0.47
624413,pete alonso,NYM,88.55,76.02,7.45,20,0,1,22.0,105.0,450.0,0.27,0.51
641355,cody bellinger,NYY,80.19,67.96,7.54,17,0,1,19.0,55.0,401.0,0.28,0.51
641857,ryan mcmahon,COL,97.98,63.46,6.92,12,0,0,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,82.5,64.38,7.7,15,0,1,15.0,113.0,438.0,0.23,0.4
645277,ozzie albies,ATL,88.2,66.66,7.18,19,1,1,9.0,68.0,432.0,0.22,0.33
646240,rafael devers,SF,72.99,72.98,7.56,25,0,3,19.0,120.0,474.0,0.26,0.48
647304,josh naylor,AZ,92.48,71.9,7.27,15,1,0,11.0,51.0,398.0,0.29,0.44
650333,luis arráez,SD,82.12,60.74,6.2,18,0,0,5.0,12.0,428.0,0.29,0.4
650402,gleyber torres,DET,84.26,70.97,7.3,11,0,0,9.0,51.0,392.0,0.28,0.41
650489,willi castro,MIN,74.56,70.14,7.02,22,0,1,10.0,81.0,323.0,0.25,0.42
650490,yandy díaz,TB,87.17,75.88,7.72,23,0,0,17.0,61.0,436.0,0.29,0.47
660271,shohei ohtani,LAD,94.78,75.06,7.76,23,0,3,37.0,121.0,470.0,0.27,0.62
660821,jesús sánchez,MIA,69.15,76.4,7.68,13,0,2,9.0,67.0,321.0,0.26,0.42
661388,william contreras,MIL,82.38,72.29,7.48,18,0,1,6.0,80.0,422.0,0.24,0.34
663538,nico hoerner,CHC,71.55,67.27,7.01,15,0,0,3.0,30.0,407.0,0.29,0.37
663586,austin riley,ATL,79.05,75.73,8.08,15,1,2,14.0,114.0,412.0,0.27,0.44
663616,trevor larnach,MIN,72.13,71.35,7.28,8,0,1,13.0,86.0,384.0,0.24,0.4
663647,ke'bryan hayes,PIT,88.6,72.05,6.98,17,0,1,2.0,79.0,377.0,0.24,0.3
663697,jonathan india,KC,80.86,65.73,7.67,23,0,0,4.0,68.0,411.0,0.24,0.34
663728,cal raleigh,SEA,94.2,74.66,7.6,18,0,1,39.0,113.0,448.0,0.26,0.61
663757,trent grisham,NYY,92.25,68.8,7.2,13,0,1,17.0,72.0,336.0,0.25,0.46
663993,nathaniel lowe,WSH,88.65,71.88,6.76,17,0,2,15.0,118.0,428.0,0.22,0.39
664023,ian happ,CHC,82.45,74.03,7.22,16,0,0,13.0,95.0,429.0,0.22,0.37
664034,ty france,MIN,77.76,66.61,7.16,11,0,1,6.0,60.0,374.0,0.25,0.36
664040,brandon lowe,TB,78.09,71.66,6.89,26,0,2,19.0,89.0,350.0,0.27,0.48
664761,alec bohm,PHI,84.66,72.47,7.24,10,0,1,8.0,62.0,383.0,0.28,0.39
665161,jeremy peña,HOU,78.25,69.6,7.24,26,0,0,11.0,55.0,350.0,0.32,0.49
665742,juan soto,NYM,95.0,74.86,7.63,15,0,1,24.0,85.0,453.0,0.26,0.5
666158,gavin lux,CIN,72.35,72.28,7.03,18,0,1,4.0,79.0,332.0,0.27,0.38
666176,jo adell,LAA,70.6,80.08,7.5,7,0,0,21.0,89.0,359.0,0.24,0.47
666182,bo bichette,TOR,71.48,68.18,6.98,17,0,1,13.0,72.0,455.0,0.28,0.44
666969,adolis garcía,TEX,84.82,71.99,8.29,19,0,1,14.0,104.0,399.0,0.23,0.4
